"gene","logP"
"4931422A03Rik",0.7
"4931428F04Rik",0.4
"4931428L18Rik",0.1
"4931440F15Rik",-0.1
"4932411N23Rik",0
"4932414N04Rik",-0.1
"4932415D10Rik",-0.2
"4932438A13Rik",0
"4932438H23Rik",-0.2
"4933402D24Rik",0.9
"4933402N03Rik",-0.2
"4933406P04Rik",-0.3
"4933407L21Rik",0.5
"4933408B17Rik",-0.6
"4933413G19Rik",-0.2
"4933415A04Rik",-1.2
"4933427D14Rik",0.3
"4933427I04Rik",-0.9
"4933428G20Rik",-0.5
"4933430I17Rik",-0.2
"4933434E20Rik",-0.3
"5031414D18Rik",-0.1
"5031439G07Rik",-0.3
"5330417C22Rik",0.1
"5430403G16Rik",-0.2
"5430416O09Rik",-0.7
"5430427O19Rik",-0.1
"5730409E04Rik",0.2
"5730455P16Rik",-0.1
"5730480H06Rik",0
"5730507C01Rik",0.1
"5730508B09Rik",0.3
"5730522E02Rik",0.3
"5730559C18Rik",0.5
"5830411N06Rik",-0.3
"5830454E08Rik",-0.8
"5930422O12Rik",-0.5
"6030419C18Rik",-0.3
"6030445D17Rik",-0.1
"6030458C11Rik",0.1
"6030468B19Rik",0.4
"6330408A02Rik",0.1
"6330409D20Rik",0.2
"6430548M08Rik",-0.9
"6430550D23Rik",0.1
"6430571L13Rik",-0.5
"6430573F11Rik",-0.1
"6720489N17Rik",-0.1
"6820408C15Rik",-0.1
"7530416G11Rik",0.3
"8030462N17Rik",0.4
"8430408G22Rik",-0.1
"9030612E09Rik",0.2
"9030617O03Rik",-0.2
"9030624G23Rik",0.1
"9030624J02Rik",-0.2
"9130011E15Rik",0.8
"9130019O22Rik",0.4
"9130023H24Rik",-0.5
"9130213A22Rik",-0.2
"9130401M01Rik",-0.6
"9230019H11Rik",0.6
"9230110C19Rik",0
"9230110F15Rik",-0.3
"9330151L19Rik",-0.1
"9330159F19Rik",0.4
"9330161L09Rik",0.3
"9330182L06Rik",-0.3
"9430015G10Rik",-0.6
"9430016H08Rik",0.7
"9430020K01Rik",-0.8
"9430038I01Rik",-0.1
"9430076C15Rik",0.1
"9530003J23Rik",-0.1
"9530068E07Rik",-0.4
"9530077C05Rik",-0.1
"9630041A04Rik",0.3
"9830107B12Rik",0.4
"9930012K11Rik",-0.4
"9930021J03Rik",-0.6
"9930022D16Rik",0.3
"9930111J21Rik1",0.6
"9930111J21Rik2",-0.4
"A130010J15Rik",0.1
"A130057D12Rik",-0.3
"A230046K03Rik",0.3
"A230050P20Rik",-0.3
"A2m",-0.4
"A330017A19Rik",0.1
"A330070K13Rik",0
"A3galt2",0
"A430005L14Rik",0.1
"A430033K04Rik",0
"A430078G23Rik",-0.9
"A430105I19Rik",1.3
"A4galt",0.1
"A4gnt",-0.3
"A530064D06Rik",0.1
"A530084C06Rik",-0.5
"A530099J19Rik",0.8
"A630010A05Rik",-0.4
"A730015C16Rik",0.5
"A730017C20Rik",0.3
"A730049H05Rik",0.3
"A730061H03Rik",0.1
"A830005F24Rik",-0.3
"A830010M20Rik",-0.1
"A830018L16Rik",0
"A830031A19Rik",-0.5
"A830080D01Rik",-0.1
"A930002H24Rik",-0.3
"A930004D18Rik",0.4
"A930009A15Rik",-0.2
"A930011G23Rik",0.1
"A930017K11Rik",-1.1
"A930018M24Rik",0
"A930033H14Rik",0.2
"AA415398",0.1
"AA986860",-0.6
"Aaas",0.4
"Aacs",2.4
"Aaed1",0
"Aagab",0.1
"Aak1",0.1
"Aamdc",-0.2
"Aamp",-0.1
"Aanat",0.2
"Aar2",-0.1
"Aard",0.7
"Aars",0.1
"Aars2",1.8
"Aarsd1",0.6
"Aasdh",0.1
"Aasdhppt",0.1
"Aass",-0.4
"Aatf",0
"Aatk",-0.8
"AB124611",-0.1
"Abat",-0.4
"Abca1",-0.7
"Abca12",0.1
"Abca17",-0.2
"Abca2",-0.1
"Abca3",0.1
"Abca4",0
"Abca5",0.4
"Abca6",0
"Abca7",0
"Abca8a",-0.7
"Abca8b",0.3
"Abca9",0
"Abcb10",0.3
"Abcb1a",-1.1
"Abcb1b",-0.3
"Abcb4",0.2
"Abcb6",0.7
"Abcb7",-0.4
"Abcb8",-0.1
"Abcb9",0.1
"Abcc1",-0.1
"Abcc10",-0.2
"Abcc12",0.3
"Abcc2",-0.4
"Abcc3",0.3
"Abcc4",-0.5
"Abcc5",0.2
"Abcc6",-0.2
"Abcc8",0.5
"Abcc9",-0.1
"Abcd1",-0.1
"Abcd2",0.3
"Abcd3",0
"Abcd4",0.3
"Abce1",0
"Abcf1",0.6
"Abcf2",0.5
"Abcf3",0.2
"Abcg1",0.5
"Abcg2",-0.1
"Abcg4",0.1
"Abhd10",-0.1
"Abhd11",-0.6
"Abhd12",0.3
"Abhd13",-0.3
"Abhd14a",0.1
"Abhd14b",0.4
"Abhd16a",-0.1
"Abhd17a",-1
"Abhd17b",0
"Abhd17c",0.3
"Abhd18",-0.2
"Abhd2",0.1
"Abhd3",-0.5
"Abhd4",0.1
"Abhd5",-0.4
"Abhd6",0.4
"Abhd8",-0.2
"Abi1",0.1
"Abi2",-0.3
"Abi3",-0.6
"Abl1",0.1
"Abl2",-0.1
"Ablim1",0.1
"Ablim2",0.2
"Ablim3",0.3
"Abr",-0.1
"Abra",-0.1
"Abracl",0
"Abt1",0
"Abtb1",-0.1
"Abtb2",-0.6
"AC139131.1",-0.2
"Acaa1a",0
"Acaa1b",0
"Acaa2",0
"Acaca",-0.1
"Acacb",0
"Acad10",0.4
"Acad11",0.8
"Acad12",0
"Acad8",0
"Acad9",0
"Acadl",-0.2
"Acadm",0.3
"Acads",-0.3
"Acadsb",0.1
"Acadvl",0
"Acan",-0.2
"Acap2",0
"Acap3",-0.1
"Acat1",-0.8
"Acat2",0.6
"Acat3",-0.2
"Acbd3",0.1
"Acbd4",0
"Acbd5",-0.4
"Acbd6",0
"Accs",-0.2
"Acd",-0.3
"Ace",0.3
"Ace2",-0.1
"Acer1",0
"Acer2",-0.6
"Acer3",0.2
"Ache",0.2
"Acin1",0.3
"Ackr1",0.3
"Ackr3",0.3
"Ackr4",0.1
"Acly",0.3
"Acmsd",-0.1
"Acnat1",0.1
"Aco1",1.1
"Aco2",-0.7
"Acod1",-0.2
"Acot1",-0.8
"Acot10",0.3
"Acot11",0.1
"Acot12",0.2
"Acot13",0.2
"Acot2",0.3
"Acot3",0.3
"Acot4",-0.3
"Acot5",-0.1
"Acot6",0.2
"Acot7",0.4
"Acot8",0.6
"Acot9",0.1
"Acox1",0
"Acox3",0.1
"Acp1",0
"Acp2",0.4
"Acp5",0
"Acp6",0.2
"Acr",-0.7
"Acrbp",0
"Acsbg1",-0.4
"Acsbg2",-0.7
"Acsf2",-1.8
"Acsf3",-0.3
"Acsl1",0.2
"Acsl3",0.2
"Acsl4",0.5
"Acsl5",0
"Acsl6",0.1
"Acsm2",-0.1
"Acsm3",-0.1
"Acss1",-1
"Acss2",-0.1
"Acss3",-0.3
"Acta1",0
"Acta2",NA
"Actb",0.2
"Actg1",0.3
"Actl10",0.5
"Actl6a",-0.1
"Actl6b",0.3
"Actn1",0.2
"Actn2",-0.2
"Actn3",0.5
"Actn4",0.2
"Actr10",0
"Actr1a",0.4
"Actr1b",0.4
"Actr2",0.5
"Actr3",-0.1
"Actr3b",0.3
"Actr5",0.6
"Actr6",-0.3
"Actr8",-0.3
"Actrt3",-0.6
"Acvr1",0.8
"Acvr1b",-0.2
"Acvr1c",0.1
"Acvr2a",0.2
"Acvr2b",-0.1
"Acvrl1",0
"Acy1",0.2
"Acy3",0.2
"Acyp1",0
"Acyp2",0.2
"Adal",0.3
"Adam10",-0.1
"Adam11",0.2
"Adam12",-0.2
"Adam15",0
"Adam17",0.1
"Adam19",-0.5
"Adam1a",0.1
"Adam1b",0.5
"Adam21",0.3
"Adam22",-0.1
"Adam23",1
"Adam26b",0.2
"Adam28",0.4
"Adam4",NA
"Adam8",0.1
"Adam9",0.5
"Adamts1",0.4
"Adamts10",-0.4
"Adamts13",0.3
"Adamts14",-0.2
"Adamts15",0.5
"Adamts17",-0.1
"Adamts2",-0.5
"Adamts20",-0.2
"Adamts3",-0.3
"Adamts4",-1.3
"Adamts5",-0.2
"Adamts6",-2.2
"Adamts8",0
"Adamts9",0.3
"Adamtsl1",-0.1
"Adamtsl2",-0.1
"Adamtsl4",0.1
"Adamtsl5",-0.1
"Adap1",-0.1
"Adap2",-0.8
"Adar",0
"Adarb1",-1
"Adarb2",-0.5
"Adat1",-0.2
"Adat2",-0.1
"Adat3",-1.1
"Adck1",-0.8
"Adck2",-0.1
"Adck5",0.4
"Adcy1",-2.1
"Adcy2",0.3
"Adcy3",-0.2
"Adcy4",-0.7
"Adcy5",-1.6
"Adcy6",0
"Adcy7",-0.1
"Adcy8",0
"Adcy9",0.3
"Adcyap1r1",-0.9
"Add1",0.2
"Add2",-0.6
"Add3",-0.1
"Adgra1",1
"Adgra2",-0.2
"Adgra3",0.2
"Adgrb1",0.4
"Adgrb2",0
"Adgrb3",0.4
"Adgrd1",-0.3
"Adgre1",-0.8
"Adgre5",-0.1
"Adgrf1",-0.2
"Adgrf2",-0.8
"Adgrf4",0
"Adgrf5",-3.8
"Adgrg1",-0.2
"Adgrg2",-0.2
"Adgrg3",-0.1
"Adgrg6",0.4
"Adgrl1",-0.1
"Adgrl2",-0.1
"Adgrl3",-0.1
"Adgrl4",-0.8
"Adgrv1",-0.1
"Adh4",0.3
"Adh5",1
"Adh6b",0
"Adhfe1",0
"Adi1",0.1
"Adipor1",0
"Adipor2",-0.2
"Adk",-0.3
"Adm",0.5
"Adnp",0.9
"Adnp2",-0.2
"Ado",0.4
"Adora1",0.1
"Adora2a",0
"Adora2b",-1.2
"Adora3",0.4
"Adpgk",0.3
"Adprh",0.8
"Adprhl2",-0.1
"Adprm",0
"Adra1a",-0.3
"Adra1b",-0.4
"Adra1d",2.1
"Adra2a",0.7
"Adra2b",0.1
"Adra2c",-0.1
"Adrb1",-0.5
"Adrb2",-0.4
"Adrb3",-0.5
"Adrbk1",-0.3
"Adrbk2",-0.2
"Adrm1",0
"Adsl",0.1
"Adss",-0.3
"Adssl1",-0.3
"Adtrp",0.5
"Aebp1",-1.5
"Aebp2",0
"Aen",0.4
"Aes",-0.9
"AF529169",0.1
"Afap1",0
"Afap1l1",-0.2
"Afap1l2",-0.4
"Aff1",-0.4
"Aff2",0.2
"Aff3",-0.8
"Aff4",-0.2
"Afg3l1",0.2
"Afg3l2",-0.3
"Afmid",0.2
"Aftph",-0.1
"Aga",-0.2
"Agap1",-0.5
"Agap2",-1.6
"Agap3",0
"Agbl1",-0.1
"Agbl2",0
"Agbl3",-0.3
"Agbl4",-0.3
"Agbl5",0
"Agfg1",-0.1
"Agfg2",0
"Aggf1",-0.8
"Agk",-0.1
"Agl",-0.1
"Agmo",-0.3
"Ago1",-0.3
"Ago2",0.2
"Ago3",-0.1
"Ago4",0.2
"Agpat1",0.1
"Agpat2",-0.2
"Agpat3",-0.1
"Agpat4",0.4
"Agpat5",-0.9
"Agpat9",0.3
"Agps",-0.2
"Agrn",0.1
"Agrp",0.1
"Agt",0.7
"Agtpbp1",-0.1
"Agtr1a",-0.1
"Agtr1b",-0.1
"Agtr2",0
"Agtrap",-0.4
"Ahctf1",-0.1
"Ahcy",-0.2
"Ahcyl1",0
"Ahcyl2",-0.3
"Ahdc1",0.1
"Ahi1",0.5
"Ahnak",-0.9
"Ahr",-0.3
"Ahrr",0.1
"Ahsa1",-0.1
"Ahsa2",0.1
"AI314180",-0.1
"AI413582",-1
"AI429214",-0.6
"AI464131",0.2
"AI481877",-0.3
"AI593442",1.4
"AI597479",1.1
"AI606181",-1
"AI661453",-0.1
"AI837181",-0.1
"AI846148",-0.3
"AI854703",0
"AI987944",-0.3
"Aida",-0.5
"Aif1",0.3
"Aif1l",0.1
"Aifm1",-0.2
"Aifm2",-0.3
"Aifm3",0.2
"Aig1",0.4
"Aim1",0.4
"Aim1l",0
"Aim2",-0.1
"Aimp1",0
"Aimp2",0.7
"Aip",-0.1
"Aipl1",-0.3
"Aire",0.1
"Ajap1",0
"Ajuba",-1
"AK010878",0
"Ak1",-0.5
"Ak2",0
"Ak3",-0.1
"Ak4",0.5
"Ak5",1.4
"Ak6",0.1
"Ak9",-0.1
"Akain1",1.1
"Akap1",-0.1
"Akap10",-0.2
"Akap11",-0.2
"Akap12",-0.4
"Akap13",0
"Akap14",0.4
"Akap17b",-0.4
"Akap2",0.1
"Akap5",-0.3
"Akap6",-0.5
"Akap7",0.1
"Akap8",0.2
"Akap8l",-0.2
"Akap9",0.1
"Akip1",0.3
"Akirin1",0
"Akirin2",1.5
"Akna",-0.7
"Akr1a1",0
"Akr1b10",0.1
"Akr1b3",0.6
"Akr1b8",-0.1
"Akr1c14",-0.3
"Akr1c18",-0.2
"Akr1d1",-0.1
"Akr1e1",0.1
"Akr7a5",0.4
"Akt1",-0.2
"Akt1s1",-0.1
"Akt2",-0.3
"Akt3",-0.6
"Aktip",0
"Alad",0.1
"Alas1",-0.2
"Alas2",-0.7
"Alcam",0.9
"Aldh16a1",0.2
"Aldh18a1",0.1
"Aldh1a1",-1
"Aldh1a2",-0.5
"Aldh1a3",0.4
"Aldh1a7",-0.2
"Aldh1b1",0
"Aldh1l1",-0.9
"Aldh1l2",0
"Aldh2",0
"Aldh3a2",-0.4
"Aldh3b1",0
"Aldh3b2",-0.3
"Aldh4a1",0.4
"Aldh5a1",-0.1
"Aldh6a1",0
"Aldh7a1",-0.2
"Aldh8a1",-0.5
"Aldh9a1",-0.3
"Aldoa",0.9
"Aldoart2",-1
"Aldob",0
"Aldoc",-1
"Alg1",-0.4
"Alg10b",0.6
"Alg11",0.2
"Alg12",0.1
"Alg13",0.2
"Alg14",0.2
"Alg2",0.7
"Alg3",-0.3
"Alg5",0.4
"Alg6",0.1
"Alg8",-0.2
"Alg9",0.1
"Alk",-0.1
"Alkbh1",-0.4
"Alkbh2",0
"Alkbh3",0
"Alkbh4",0.2
"Alkbh5",-0.4
"Alkbh6",-0.1
"Alkbh7",-0.2
"Alkbh8",0.1
"Allc",-0.1
"Alms1",-0.1
"Alox12",0
"Alox12b",1.2
"Alox12e",0.3
"Alox5",0.4
"Alox5ap",0
"Alox8",0.2
"Aloxe3",0.1
"Alpk1",-0.4
"Alpk2",-0.2
"Alpk3",0.2
"Alpl",-0.3
"Als2",0.2
"Als2cl",-0.1
"Alx4",0.3
"Alyref",0.1
"Alyref2",0.2
"Amacr",0.5
"Ambra1",-0.2
"Amd1",0.2
"Amd2",-0.2
"Amdhd2",-0.2
"Amer1",-0.8
"Amer2",-0.5
"Amer3",0.4
"Amfr",-0.2
"Amh",-0.3
"Amhr2",0.1
"Amica1",-0.2
"Amigo1",0.1
"Amigo2",-0.4
"Amigo3",-0.3
"Ammecr1",-0.5
"Ammecr1l",-1.4
"Amn",-0.7
"Amn1",0.1
"Amot",0
"Amotl1",0.3
"Amotl2",-0.2
"Ampd2",0.1
"Ampd3",-0.5
"Amph",0.3
"Amt",0.1
"Amy1",-0.1
"Amy2a2",-0.1
"Amy2a3",-0.1
"Amy2a4",-0.1
"Amz1",0.3
"Amz2",-0.4
"Anapc1",-0.1
"Anapc10",-0.1
"Anapc11",0
"Anapc13",-0.1
"Anapc15",0.1
"Anapc16",-0.2
"Anapc2",0
"Anapc4",-0.2
"Anapc5",-0.1
"Anapc7",0
"Ang",-0.3
"Angel1",-0.1
"Angel2",0
"Angpt1",-0.6
"Angpt2",0.2
"Angptl1",-0.2
"Angptl2",-0.1
"Angptl3",0.5
"Angptl4",-0.1
"Angptl6",-0.9
"Angptl7",-0.2
"Ank",-0.8
"Ank1",-0.1
"Ank2",0
"Ank3",0.3
"Ankdd1b",0.1
"Ankfy1",-0.3
"Ankhd1",0
"Ankib1",-0.3
"Ankle1",-0.1
"Ankle2",0
"Ankmy2",0
"Ankra2",-0.3
"Ankrd10",0
"Ankrd11",-0.5
"Ankrd12",-0.3
"Ankrd13a",-0.4
"Ankrd13b",-0.1
"Ankrd13c",0
"Ankrd13d",0
"Ankrd16",0.1
"Ankrd17",-0.5
"Ankrd2",0.2
"Ankrd23",-0.7
"Ankrd24",-0.1
"Ankrd26",-1.9
"Ankrd27",0.2
"Ankrd28",1.2
"Ankrd29",0
"Ankrd33b",0.1
"Ankrd34a",-0.3
"Ankrd34b",-0.1
"Ankrd34c",-0.3
"Ankrd35",0.1
"Ankrd37",-0.2
"Ankrd39",-0.1
"Ankrd40",-0.4
"Ankrd42",0.3
"Ankrd44",-0.6
"Ankrd45",-0.2
"Ankrd46",0.1
"Ankrd49",-0.7
"Ankrd50",-0.2
"Ankrd52",-0.4
"Ankrd53",0.4
"Ankrd54",0.4
"Ankrd55",-0.2
"Ankrd6",0.2
"Ankrd61",-0.1
"Ankrd63",0.5
"Ankrd9",-0.1
"Anks1",0.5
"Anks1b",-0.2
"Anks3",0.1
"Anks4b",0
"Anks6",0
"Ankub1",0
"Ankzf1",-0.3
"Anln",-0.2
"Ano1",-0.4
"Ano10",-0.8
"Ano2",0.4
"Ano3",0.9
"Ano4",-0.1
"Ano5",0.1
"Ano6",-0.1
"Ano8",0
"Anp32a",0.7
"Anp32b",0.2
"Anp32e",0.1
"Anpep",-0.1
"Antxr1",-0.2
"Antxr2",-0.3
"Anxa11",1
"Anxa2",-0.5
"Anxa3",-0.3
"Anxa4",-0.2
"Anxa5",-1.5
"Anxa6",0.6
"Anxa7",1.3
"Aoah",-0.1
"Aoc2",0.7
"Aoc3",-0.4
"Aox1",0.3
"Aox3",-0.2
"Aox4",0.1
"Ap1ar",-0.2
"Ap1b1",-0.1
"Ap1g1",0.2
"Ap1g2",0.2
"Ap1m1",-0.1
"Ap1s1",0
"Ap1s2",-0.4
"Ap1s3",0.1
"Ap2a1",0.6
"Ap2a2",-0.1
"Ap2b1",0.3
"Ap2m1",1.5
"Ap2s1",0
"Ap3b1",0.5
"Ap3b2",0.5
"Ap3d1",-0.1
"Ap3m1",0.1
"Ap3m2",0.2
"Ap3s1",0.2
"Ap3s2",-0.3
"Ap4b1",-0.3
"Ap4e1",-0.1
"Ap4m1",0
"Ap4s1",-0.6
"Ap5b1",0.4
"Ap5m1",-0.2
"Ap5s1",-0.1
"Ap5z1",0.5
"Apaf1",-0.2
"Apba1",-0.7
"Apba2",-0.1
"Apba3",-0.1
"Apbb1",0.1
"Apbb1ip",-0.8
"Apbb2",-0.4
"Apc",-0.8
"Apc2",0
"Apcdd1",-0.1
"Apeh",-0.1
"Apex1",0.2
"Apex2",0
"Aph1a",0
"Aph1b",-0.5
"Aph1c",0
"Api5",0.1
"Apip",-0.1
"Apitd1",0
"Aplf",-1.1
"Apln",-1.6
"Aplp1",0
"Aplp2",1.3
"Apmap",1.2
"Apoa1bp",-0.3
"Apobec1",-0.1
"Apobec3",0
"Apobec4",NA
"Apod",-0.9
"Apoe",-1.3
"Apof",0.1
"Apoh",-0.1
"Apol6",0
"Apol7b",-0.6
"Apol8",-0.2
"Apold1",0.1
"Apom",-0.3
"Apon",-0.7
"Apoo",0.1
"Apoo-ps",0.5
"Apool",0.3
"Apopt1",-0.1
"App",0.4
"Appbp2",0.1
"Appl1",-0.1
"Appl2",-1.1
"Aprt",0.3
"Aptx",0.1
"Aqp11",-0.9
"Aqp12",0.3
"Aqp2",-0.4
"Aqp3",-0.1
"Aqp4",-0.5
"Aqp7",0
"Aqp9",-0.1
"Aqr",0
"Ar",-1.2
"Araf",0.1
"Arap1",-0.3
"Arap2",-0.7
"Arap3",-0.6
"Arc",0
"Arcn1",0.1
"Arel1",0.2
"Arf1",0.3
"Arf2",0.1
"Arf3",-0.3
"Arf4",0
"Arf5",0.1
"Arf6",-0.5
"Arfgap1",0.2
"Arfgap2",0.4
"Arfgap3",0.5
"Arfgef1",-0.1
"Arfgef2",0.2
"Arfgef3",-0.2
"Arfip1",-0.5
"Arfip2",0
"Arfrp1",-0.1
"Arg2",0
"Arglu1",-0.4
"Arhgap1",0.3
"Arhgap10",0.3
"Arhgap11a",-0.3
"Arhgap12",0
"Arhgap15",0.2
"Arhgap17",0
"Arhgap18",-0.2
"Arhgap19",0
"Arhgap20",-0.3
"Arhgap21",-0.3
"Arhgap22",0
"Arhgap23",-0.7
"Arhgap24",0
"Arhgap25",-0.5
"Arhgap26",-0.3
"Arhgap27",-0.1
"Arhgap29",0
"Arhgap30",-0.7
"Arhgap31",-0.5
"Arhgap32",-0.1
"Arhgap33",-0.2
"Arhgap35",-0.6
"Arhgap36",-0.1
"Arhgap39",-0.3
"Arhgap4",0.2
"Arhgap40",-0.1
"Arhgap42",-0.2
"Arhgap44",-0.8
"Arhgap5",-0.9
"Arhgap6",-0.2
"Arhgap8",-0.1
"Arhgdia",-0.8
"Arhgdib",-0.2
"Arhgdig",-0.6
"Arhgef1",0.2
"Arhgef10",0.5
"Arhgef10l",0.3
"Arhgef11",-0.4
"Arhgef12",-0.8
"Arhgef15",-0.1
"Arhgef16",-0.1
"Arhgef17",-0.6
"Arhgef18",0
"Arhgef19",-0.1
"Arhgef2",0.3
"Arhgef25",0.5
"Arhgef26",0
"Arhgef28",-0.5
"Arhgef3",0
"Arhgef33",0.3
"Arhgef37",0.3
"Arhgef39",0.4
"Arhgef4",-1
