"gene","logP"
"4922502D21Rik",0.1
"4930402H24Rik",0
"4930404N11Rik",-0.2
"4930415O20Rik",0
"4930426L09Rik",0
"4930427A07Rik",0
"4930430A15Rik",0.1
"4930430F08Rik",0.3
"4930432K21Rik",0
"4930442H23Rik",0
"4930444G20Rik",0
"4930444P10Rik",0.1
"4930447A16Rik",-0.2
"4930447C04Rik",0.5
"4930451G09Rik",0
"4930451I11Rik",0
"4930452B06Rik",-0.4
"4930453N24Rik",0.1
"4930455H04Rik",NA
"4930467E23Rik",0
"4930470P17Rik",0
"4930474N05Rik",0.3
"4930486L24Rik",-0.2
"4930502E18Rik",-0.2
"4930503L19Rik",0
"4930507D05Rik",-0.7
"4930512M02Rik",0.2
"4930518I15Rik",0.1
"4930519G04Rik",-0.1
"4930522L14Rik",-0.7
"4930523C07Rik",-0.1
"4930524B15Rik",0
"4930524J08Rik",0.2
"4930535I16Rik",NA
"4930538K18Rik",0
"4930539E08Rik",-0.1
"4930544D05Rik",-0.1
"4930548H24Rik",0.2
"4930550C14Rik",-0.2
"4930562C15Rik",-0.3
"4930563I02Rik",-0.1
"4930578C19Rik",0
"4930578G10Rik",0
"4930579G24Rik",0.2
"4930590J08Rik",-0.2
"4930595D18Rik",0
"4931406B18Rik",0
"4931406C07Rik",0.4
"4931406P16Rik",0.1
"4931414P19Rik",0.6
"4931422A03Rik",-0.5
"4931423N10Rik",-0.1
"4931428F04Rik",-0.3
"4931428L18Rik",-0.3
"4931429L15Rik",-0.2
"4931440F15Rik",-0.2
"4932411N23Rik",0
"4932414N04Rik",-0.1
"4932438A13Rik",0
"4932438H23Rik",-0.2
"4932443I19Rik",-0.1
"4933402D24Rik",0.1
"4933402N03Rik",-0.2
"4933405L10Rik",-0.3
"4933406P04Rik",0
"4933407L21Rik",-0.2
"4933408B17Rik",0.1
"4933408J17Rik",0
"4933411K16Rik",-0.2
"4933413G19Rik",0
"4933415A04Rik",0.8
"4933416C03Rik",-0.1
"4933424G06Rik",0.1
"4933427D14Rik",0
"4933427I04Rik",0.1
"4933428G20Rik",0.4
"4933430I17Rik",-0.2
"4933434E20Rik",-0.4
"5031414D18Rik",0.4
"5031439G07Rik",-0.5
"5330417C22Rik",-0.2
"5430403G16Rik",-0.6
"5430416O09Rik",-0.2
"5430427O19Rik",-1
"5730409E04Rik",0.4
"5730455P16Rik",-0.1
"5730480H06Rik",0
"5730507C01Rik",0.4
"5730508B09Rik",0.2
"5730522E02Rik",0.3
"5730559C18Rik",-0.1
"5830411N06Rik",-0.1
"5830454E08Rik",0.1
"5930422O12Rik",0.6
"6030419C18Rik",0
"6030445D17Rik",-0.1
"6030458C11Rik",0.1
"6030468B19Rik",0
"6330408A02Rik",0
"6430531B16Rik",-0.1
"6430548M08Rik",-0.2
"6430550D23Rik",0
"6430571L13Rik",-0.7
"6430573F11Rik",0.2
"6720489N17Rik",0.1
"6820408C15Rik",0.2
"7530416G11Rik",NA
"8030462N17Rik",0.5
"8430408G22Rik",0
"9030612E09Rik",0
"9030617O03Rik",0
"9030624G23Rik",-0.1
"9030624J02Rik",-0.1
"9130008F23Rik",0.4
"9130011E15Rik",-0.5
"9130019O22Rik",0
"9130023H24Rik",-0.1
"9130213A22Rik",0
"9130401M01Rik",-0.1
"9130409I23Rik",-0.3
"9230019H11Rik",0.1
"9230104M06Rik",-0.1
"9230106D20Rik",0
"9230110C19Rik",0.7
"9330151L19Rik",-0.2
"9330159F19Rik",0.2
"9330161L09Rik",-0.1
"9330182L06Rik",0.3
"9430015G10Rik",0
"9430016H08Rik",-0.7
"9430020K01Rik",-0.4
"9430038I01Rik",-0.1
"9430076C15Rik",-0.1
"9430097D07Rik",-0.2
"9530053A07Rik",-0.1
"9530068E07Rik",-0.3
"9530077C05Rik",0.3
"9830107B12Rik",NA
"9930012K11Rik",-0.1
"9930021J03Rik",0.3
"9930111J21Rik1",0.3
"9930111J21Rik2",0
"A130010J15Rik",0
"A130051J06Rik",0.1
"A230046K03Rik",0.1
"A230050P20Rik",0.3
"A2m",0.1
"A330017A19Rik",0.2
"A3galt2",-0.1
"A430005L14Rik",-0.3
"A430033K04Rik",0.1
"A430078G23Rik",-0.1
"A430105I19Rik",0.1
"A4galt",0.2
"A530016L24Rik",-0.1
"A530064D06Rik",-0.2
"A530084C06Rik",0
"A530099J19Rik",0.2
"A630001G21Rik",-0.2
"A630010A05Rik",0
"A630076J17Rik",0
"A730015C16Rik",-0.2
"A730017C20Rik",0.1
"A730046J19Rik",-0.1
"A730049H05Rik",NA
"A730061H03Rik",-0.4
"A730071L15Rik",0
"A830005F24Rik",-1.3
"A830010M20Rik",-0.9
"A830018L16Rik",0.3
"A830031A19Rik",0.1
"A830080D01Rik",0.1
"A930004D18Rik",-0.2
"A930009A15Rik",-0.1
"A930011G23Rik",-0.3
"A930017K11Rik",-0.2
"A930018M24Rik",0.1
"A930033H14Rik",0
"AA415398",-1.2
"AA792892",0
"AA986860",-0.8
"Aaas",0.9
"Aacs",-0.2
"Aadat",0
"Aaed1",0
"Aagab",-0.2
"Aak1",0.3
"Aamdc",0.1
"Aamp",0.1
"Aanat",0
"Aar2",0
"Aard",-0.1
"Aars",0.5
"Aars2",-0.1
"Aarsd1",0.3
"Aasdh",-0.3
"Aasdhppt",-0.2
"Aass",0.3
"Aatf",0.4
"Aatk",0.1
"Abat",0.3
"Abca1",0.7
"Abca12",0
"Abca17",-0.1
"Abca2",0.3
"Abca3",-0.1
"Abca4",0.1
"Abca5",-0.5
"Abca6",0.4
"Abca7",0.3
"Abca8a",-0.1
"Abca8b",-0.4
"Abca9",-0.6
"Abcb10",0.5
"Abcb11",0.1
"Abcb1a",0.2
"Abcb1b",-0.2
"Abcb4",0.2
"Abcb6",0
"Abcb7",-0.2
"Abcb8",0
"Abcb9",0
"Abcc1",-0.3
"Abcc10",0
"Abcc2",-0.6
"Abcc3",-0.4
"Abcc4",-0.7
"Abcc5",-0.5
"Abcc6",-0.1
"Abcc8",-0.1
"Abcc9",-0.1
"Abcd1",-0.1
"Abcd2",-0.2
"Abcd3",0.2
"Abcd4",-0.7
"Abce1",0
"Abcf1",0
"Abcf2",0.1
"Abcf3",-0.3
"Abcg1",-0.1
"Abcg2",-0.3
"Abcg3",-0.2
"Abcg4",0.2
"Abcg8",0.1
"Abhd10",0.5
"Abhd11",0
"Abhd12",0.3
"Abhd12b",0
"Abhd13",0.1
"Abhd14a",-0.2
"Abhd14b",0.3
"Abhd15",0.1
"Abhd16a",0
"Abhd16b",0
"Abhd17a",-0.2
"Abhd17b",0.7
"Abhd17c",0.3
"Abhd18",-0.1
"Abhd2",-0.3
"Abhd3",-0.1
"Abhd4",0.4
"Abhd5",0.1
"Abhd6",-0.8
"Abhd8",0.4
"Abi1",0.1
"Abi2",0
"Abi3",-0.5
"Abi3bp",0
"Abl1",0
"Abl2",0.4
"Ablim1",-0.2
"Ablim2",0
"Ablim3",-0.9
"Abr",0.5
"Abra",-1
"Abracl",0
"Abt1",0.2
"Abtb1",0
"Abtb2",-0.1
"AC139131.1",0.1
"Acaa1a",-0.1
"Acaa1b",-0.2
"Acaa2",-0.2
"Acaca",0.2
"Acacb",0.2
"Acad10",0
"Acad11",0.1
"Acad12",0.2
"Acad8",0.1
"Acad9",-0.4
"Acadl",0.2
"Acadm",0
"Acads",0
"Acadsb",-0.3
"Acadvl",0.2
"Acan",-0.1
"Acap2",0
"Acap3",-0.4
"Acat1",0
"Acat2",-0.1
"Acat3",0.3
"Acbd3",-0.2
"Acbd4",0
"Acbd5",0.4
"Acbd6",-0.4
"Accs",0
"Acd",0
"Ace",-0.1
"Ace2",0.1
"Acer1",-1.6
"Acer2",0.1
"Acer3",0.1
"Ache",0.2
"Acin1",-0.2
"Ackr1",0.3
"Ackr2",0.1
"Ackr3",-0.6
"Ackr4",NA
"Acly",0.1
"Acmsd",-0.9
"Acnat1",0
"Aco1",0
"Aco2",0
"Acot1",0.3
"Acot10",-0.3
"Acot11",0.3
"Acot12",-0.3
"Acot13",0.1
"Acot2",0
"Acot3",-0.4
"Acot4",0.4
"Acot5",0.1
"Acot6",-0.1
"Acot7",0.2
"Acot8",0.3
"Acot9",-0.3
"Acox1",0.3
"Acox3",0
"Acoxl",0
"Acp1",0.1
"Acp2",0.4
"Acp6",0
"Acp7",-0.1
"Acpt",0
"Acr",0.1
"Acrbp",0.2
"Acsbg1",0.4
"Acsbg2",0.7
"Acsf2",0.3
"Acsf3",-0.1
"Acsl1",-0.1
"Acsl3",0.3
"Acsl4",-0.2
"Acsl5",-0.1
"Acsl6",0
"Acsm2",-0.1
"Acsm3",0
"Acsm4",-0.2
"Acss1",0.3
"Acss2",0.1
"Acss3",-0.2
"Acta1",0
"Acta2",NA
"Actb",-0.3
"Actg1",-0.6
"Actl10",NA
"Actl6a",-0.3
"Actl6b",-0.1
"Actl7a",-0.3
"Actl7b",NA
"Actl9",0
"Actn1",0.1
"Actn2",-0.2
"Actn3",0.4
"Actn4",0
"Actr10",0
"Actr1a",-0.1
"Actr1b",-0.3
"Actr2",0.1
"Actr3",-0.4
"Actr3b",0
"Actr5",0
"Actr6",0
"Actr8",-0.3
"Actrt3",0
"Acvr1",-0.1
"Acvr1b",0.4
"Acvr1c",0.2
"Acvr2a",0
"Acvr2b",0.1
"Acvrl1",0.1
"Acy1",0.1
"Acy3",-0.3
"Acyp1",0
"Acyp2",1
"Ada",0.1
"Adad2",0
"Adal",-0.5
"Adam10",0
"Adam11",0.1
"Adam12",0.1
"Adam15",0.1
"Adam17",0
"Adam18",-0.1
"Adam19",0.1
"Adam1a",0
"Adam1b",0
"Adam21",-0.5
"Adam22",0
"Adam23",0.1
"Adam26b",-0.2
"Adam28",-0.2
"Adam4",-0.4
"Adam8",-0.4
"Adam9",-0.2
"Adamts1",0.2
"Adamts10",-0.5
"Adamts13",0
"Adamts14",0
"Adamts15",-0.2
"Adamts16",-0.1
"Adamts17",0.1
"Adamts18",-0.1
"Adamts19",0.2
"Adamts2",0.3
"Adamts20",-0.2
"Adamts3",-0.2
"Adamts4",-0.3
"Adamts5",0
"Adamts6",0
"Adamts8",0.1
"Adamts9",-0.1
"Adamtsl2",0.3
"Adamtsl3",0.1
"Adamtsl4",0.1
"Adamtsl5",0.2
"Adap1",0.1
"Adap2",0
"Adar",0
"Adarb1",0
"Adarb2",-0.2
"Adat1",0
"Adat2",0.4
"Adat3",0.1
"Adck1",-0.6
"Adck2",-0.1
"Adck5",0
"Adcy1",0.4
"Adcy10",-0.2
"Adcy2",-0.6
"Adcy3",0.3
"Adcy4",-0.2
"Adcy5",0.5
"Adcy6",0.2
"Adcy7",-0.1
"Adcy8",0
"Adcy9",-0.2
"Adcyap1r1",-0.1
"Add1",-0.1
"Add2",0
"Add3",0
"Adgra1",-1.5
"Adgra2",-0.1
"Adgra3",-0.1
"Adgrb1",-0.2
"Adgrb2",-0.1
"Adgrb3",0.1
"Adgrd1",0
"Adgre1",0.2
"Adgre5",0
"Adgrf1",NA
"Adgrf2",-0.4
"Adgrf3",0.1
"Adgrf4",0
"Adgrf5",-0.1
"Adgrg1",0
"Adgrg2",-0.2
"Adgrg3",-0.1
"Adgrg4",-0.4
"Adgrg6",0
"Adgrl1",0
"Adgrl2",0
"Adgrl3",0
"Adgrl4",-0.2
"Adgrv1",-0.1
"Adh5",0
"Adh6b",0.1
"Adhfe1",0.2
"Adi1",0.3
"Adipor1",-0.1
"Adipor2",-0.9
"Adk",0.2
"Adm",0.1
"Adnp",-1
"Adnp2",0
"Ado",0.8
"Adora1",0
"Adora2a",-0.2
"Adora2b",0.3
"Adora3",-0.1
"Adpgk",0
"Adprh",0.2
"Adprhl2",-0.2
"Adprm",0.2
"Adra1a",0
"Adra1b",0
"Adra1d",0.2
"Adra2a",-0.1
"Adra2b",NA
"Adra2c",0.2
"Adrb1",0
"Adrb2",-0.2
"Adrb3",-0.1
"Adrbk1",-0.1
"Adrbk2",-0.2
"Adrm1",-0.6
"Adsl",0.3
"Adss",-0.4
"Adssl1",-0.3
"Adtrp",0.1
"Aebp1",0
"Aebp2",0.1
"Aen",-0.4
"Aes",0
"AF366264",0.1
"AF529169",-0.5
"Afap1",-0.1
"Afap1l1",0
"Afap1l2",0
"Aff1",0.2
"Aff2",0.7
"Aff3",-0.2
"Aff4",-0.2
"Afg3l1",0
"Afg3l2",-0.8
"Afmid",0
"Aftph",-0.1
"Aga",0.2
"Agap1",-0.1
"Agap2",0.6
"Agap3",0.2
"Agbl1",-0.1
"Agbl2",-0.3
"Agbl3",0
"Agbl4",-0.1
"Agbl5",0.2
"Ager",-0.2
"Agfg1",-0.2
"Agfg2",0.2
"Aggf1",0
"Agk",0.1
"Agl",0.2
"Agmat",-0.2
"Agmo",0.3
"Ago1",0.1
"Ago2",-0.1
"Ago3",0.1
"Ago4",0.2
"Agpat1",0.2
"Agpat2",0
"Agpat3",0
"Agpat4",-0.1
"Agpat5",0.2
"Agpat9",-0.1
"Agps",0.2
"Agrn",-0.1
"Agrp",0.2
"Agt",1.3
"Agtpbp1",-0.2
"Agtr1a",-0.2
"Agtr1b",-0.4
"Agtr2",0
"Agtrap",0.1
"Ahctf1",-0.1
"Ahcy",0.2
"Ahcyl1",0.1
"Ahcyl2",0.1
"Ahdc1",-0.2
"Ahi1",0.1
"Ahnak",-0.4
"Ahr",-0.3
"Ahrr",-0.3
"Ahsa1",-0.1
"Ahsa2",-0.2
"AI314180",-0.2
"AI413582",0.2
"AI429214",NA
"AI464131",0.4
"AI467606",0
"AI481877",0
"AI593442",1.1
"AI597479",0.3
"AI606181",0
"AI607873",-0.2
"AI661453",-0.1
"AI837181",0
"AI846148",-0.2
"AI854703",0.2
"AI987944",0.2
"Aicda",0
"Aida",0.3
"Aif1",0.1
"Aif1l",-0.7
"Aifm1",-0.1
"Aifm2",0.1
"Aifm3",0
"Aig1",-0.2
"Aim1",-0.4
"Aim1l",0
"Aim2",0.3
"Aimp1",0
"Aimp2",0.5
"Aip",0
"Aipl1",-0.3
"Aire",0
"Ajap1",0.3
"Ajuba",0.2
"AK010878",-1
"Ak1",0.1
"AK157302",0
"Ak2",-0.3
"Ak3",0.2
"Ak4",0.2
"Ak5",-0.1
"Ak6",-0.1
"Ak7",NA
"Ak8",0
"Ak9",0
"Akain1",0.3
"Akap1",-0.3
"Akap10",0
"Akap11",0.4
"Akap12",0.2
"Akap13",-0.1
"Akap14",0.2
"Akap17b",0
"Akap2",0.4
"Akap5",0.3
"Akap6",0
"Akap7",0.1
"Akap8",0.2
"Akap8l",0.2
"Akap9",-0.5
"Akip1",0.2
"Akirin1",-0.2
"Akirin2",0.7
"Akna",0.2
"Aknad1",0
"Akp3",0
"Akr1a1",0
"Akr1b10",-0.1
"Akr1b3",0.3
"Akr1c14",-0.1
"Akr1c19",0
"Akr1c21",0.1
"Akr1d1",-0.1
"Akr1e1",-0.3
"Akr7a5",0.6
"Akt1",0
"Akt1s1",0
"Akt2",0.1
"Akt3",0.1
"Aktip",0
"Alad",0.5
"Alas1",0
"Alas2",-0.2
"Alcam",0.1
"Aldh16a1",-0.1
"Aldh18a1",0.1
"Aldh1a1",0.3
"Aldh1a2",NA
"Aldh1a3",-0.2
"Aldh1b1",-0.3
"Aldh1l1",-0.1
"Aldh1l2",-0.3
"Aldh2",0.3
"Aldh3a2",0.1
"Aldh3b1",-0.2
"Aldh3b2",0
"Aldh4a1",-0.2
"Aldh5a1",0.7
"Aldh6a1",-0.2
"Aldh7a1",-0.1
"Aldh8a1",-0.2
"Aldh9a1",0.4
"Aldoa",0
"Aldoart2",-0.3
"Aldob",-0.1
"Aldoc",0.6
"Alg1",0.2
"Alg10b",0.4
"Alg11",0.1
"Alg12",-0.4
"Alg13",-0.2
"Alg14",0.1
"Alg2",0
"Alg3",0.3
"Alg5",-0.4
"Alg6",-0.1
"Alg8",-0.2
"Alg9",-0.1
"Alk",0.1
"Alkbh1",-0.1
"Alkbh2",-0.1
"Alkbh3",-0.1
"Alkbh4",-0.1
"Alkbh5",0.1
"Alkbh6",-0.3
"Alkbh7",0
"Alkbh8",0
"Allc",0
"Alms1",-0.4
"Alox12",0.1
"Alox12b",0
"Alox12e",0.1
"Alox15",0
"Alox5ap",0.1
"Alox8",0
"Aloxe3",-0.2
"Alpk1",-0.1
"Alpk3",0
"Alpl",0.1
"Alppl2",-0.1
"Als2",-0.4
"Als2cl",0
"Als2cr12",0
"Alx4",-0.7
"Alyref",0
"Alyref2",-0.2
"Amacr",0.2
"Ambra1",0
"Amd1",-0.1
"Amd2",0
"Amdhd2",0
"Amer1",0.4
"Amer2",-0.1
"Amer3",0
"Amfr",0
"Amh",-0.1
"Amhr2",0.1
"Amica1",0.1
"Amigo1",0.1
"Amigo2",-0.1
"Amigo3",-0.4
"Ammecr1",-0.1
"Ammecr1l",-0.1
"Amn",-0.1
"Amn1",-0.1
"Amot",0.1
"Amotl1",0.1
"Amotl2",-0.1
"Ampd2",-0.1
"Ampd3",0.1
"Amph",0
"Amt",0
"Amy1",0
"Amy2a2",-0.1
"Amy2a3",-0.1
"Amy2a4",-0.1
"Amy2a5",-0.2
"Amz1",0
"Amz2",0.6
"Anapc1",0.1
"Anapc10",0
"Anapc11",0.3
"Anapc13",0.4
"Anapc15",0
"Anapc16",0
"Anapc2",0
"Anapc4",-0.3
"Anapc5",0
"Anapc7",0.3
"Ang",0.1
"Angel1",-0.2
"Angel2",-0.5
"Angpt1",-0.1
"Angpt2",-1.2
"Angptl1",0
"Angptl2",0
"Angptl4",0.1
"Angptl6",-0.3
"Angptl7",0.1
"Angptl8",-0.1
"Ank",0.3
"Ank1",0
"Ank2",0.2
"Ank3",0
"Ankdd1a",-0.5
"Ankdd1b",0
"Ankef1",-0.1
"Ankfy1",0.4
"Ankhd1",-0.1
"Ankib1",-0.4
"Ankle1",0.2
"Ankle2",-0.2
"Ankmy1",-0.1
"Ankmy2",0.2
"Ankra2",-0.1
"Ankrd10",0.1
"Ankrd11",0
"Ankrd12",0.1
"Ankrd13a",-0.3
"Ankrd13b",-0.2
"Ankrd13c",-0.2
"Ankrd13d",0.1
"Ankrd16",0.1
"Ankrd17",0.1
"Ankrd2",0
"Ankrd23",-0.3
"Ankrd24",0.3
"Ankrd26",-0.1
"Ankrd27",-0.3
"Ankrd28",-0.9
"Ankrd29",0.1
"Ankrd31",0
"Ankrd33b",-0.2
"Ankrd34a",0.7
"Ankrd34b",-0.2
"Ankrd34c",-0.3
"Ankrd35",-0.2
"Ankrd37",-1.2
"Ankrd39",0.3
"Ankrd40",0.2
"Ankrd42",-0.2
"Ankrd44",0.3
"Ankrd45",0
"Ankrd46",0.2
"Ankrd49",-0.1
"Ankrd50",0
"Ankrd52",0.1
"Ankrd53",0.1
"Ankrd54",0
"Ankrd55",0
"Ankrd6",0.4
"Ankrd61",0.1
"Ankrd63",-0.3
"Ankrd7",0
"Ankrd9",-0.3
"Anks1",0.1
"Anks1b",0
"Anks3",-0.1
"Anks4b",-0.2
"Anks6",0.1
"Ankub1",0.3
"Ankzf1",0.2
"Anln",0.3
"Ano1",0.1
"Ano10",0
"Ano2",0
"Ano3",0
"Ano4",-0.2
"Ano5",0
"Ano6",-0.1
"Ano8",0.4
"Anp32a",0
"Anp32b",0.4
"Anp32e",-0.1
"Anpep",-0.1
"Antxr1",0.1
"Antxr2",0.3
"Anxa1",-0.2
"Anxa11",0.5
"Anxa2",-0.2
"Anxa3",-0.2
"Anxa4",0
"Anxa5",0.3
"Anxa6",-0.3
"Anxa7",0.3
"Anxa9",0
"Aoah",0.1
"Aoc2",-0.5
"Aoc3",-0.1
"Aox1",-0.3
"Aox3",-0.2
"Aox4",-0.2
"Ap1ar",0.5
"Ap1b1",0
"Ap1g1",-0.1
"Ap1g2",0
"Ap1m1",-0.3
"Ap1m2",-0.2
"Ap1s1",0.1
"Ap1s2",-0.3
"Ap1s3",0
"Ap2a1",-0.1
"Ap2a2",0.4
"Ap2b1",-0.2
"Ap2m1",0.1
"Ap2s1",0.4
"Ap3b1",-0.2
"Ap3b2",-0.2
"Ap3d1",-0.4
"Ap3m1",0.3
"Ap3m2",0.4
"Ap3s1",0.4
"Ap3s2",0.3
"Ap4b1",0
"Ap4e1",-0.2
"Ap4m1",-0.1
"Ap4s1",0.3
"Ap5b1",0.6
"Ap5m1",1.5
"Ap5s1",-0.1
"Ap5z1",0.1
"Apaf1",-0.1
"Apba1",0.1
"Apba2",-0.2
"Apba3",-0.4
"Apbb1",0.2
"Apbb1ip",0.3
"Apbb2",0.1
"Apc",-0.1
"Apc2",0.4
"Apcdd1",0.4
"Apeh",0.3
"Apex1",-0.2
"Apex2",-0.2
"Aph1a",0.1
"Aph1b",0
"Aph1c",-0.5
"Api5",-0.1
"Apip",-0.3
"Apitd1",0
"Aplf",-0.2
"Apln",1.7
"Aplnr",-0.1
"Aplp1",0.1
"Aplp2",-0.1
"Apmap",-0.1
"Apoa1bp",-0.9
"Apoa2",0
"Apobec1",0.1
"Apobec2",0
"Apobec3",0
"Apobec4",-0.1
"Apobr",0
"Apod",-0.8
"Apoe",0.4
"Apof",0.1
"Apol10b",-0.2
"Apol6",0
"Apol7b",0.1
"Apol8",-1.1
"Apold1",0.6
"Apom",0
"Apon",0.1
"Apoo",0.4
"Apoo-ps",NA
"Apool",-0.3
"Apopt1",0
"App",0.1
"Appbp2",-0.2
"Appl1",-0.1
"Appl2",0.1
"Aprt",0
"Aptx",-0.1
"Aqp1",0
"Aqp11",-0.1
"Aqp12",-0.5
"Aqp3",NA
"Aqp4",0.4
"Aqp6",0
"Aqp7",0
"Aqp9",-1.3
"Aqr",0.2
"Ar",0
"Araf",0.1
