"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1888 0.0350508175614473 3 10 "GO:0000030" "mannosyltransferase activity" 0.294259970310297
-806 0.451762124000626 2 7 "GO:0000182" "rDNA binding" 0.799536320068181
265 0.700275339263551 6 17 "GO:0000217;GO:0000400" "DNA secondary structure binding" 0.923885987369299
-287 0.287975625445063 2 111 "GO:0000287" "magnesium ion binding" 0.679552238092923
597 0.63741776772217 5 5 "GO:0000339" "RNA cap binding" 0.899200520444033
1038 0.412645138599849 4 5 "GO:0000832;GO:0000828;GO:0052723" "inositol hexakisphosphate 5-kinase activity" 0.784093299368944
-2151 0.0628712460606383 2 6 "GO:0000900" "translation repressor activity, nucleic acid binding" 0.396703894980441
-415 0.0060569859844934 2 364 "GO:0000977;GO:0000976;GO:0001012" "transcription regulatory region sequence-specific DNA binding" 0.135930762211595
-404 0.0521002546631755 3 189 "GO:0000978;GO:0000987;GO:0001159" "core promoter proximal region DNA binding" 0.35593761899542
324 0.406077185722622 2 53 "GO:0000979" "RNA polymerase II core promoter sequence-specific DNA binding" 0.779265475411511
-665 0.0822341290342785 3 55 "GO:0000980" "RNA polymerase II distal enhancer sequence-specific DNA binding" 0.439971538289389
-517 0.000159341657854557 3 449 "GO:0000981" "sequence-specific DNA binding RNA polymerase II transcription factor activity" 0.0178784428107787
-496 0.00391076087678673 4 279 "GO:0000982" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity" 0.110741301901205
-1403 0.0476250509733275 4 16 "GO:0000983" "RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity" 0.338679146325425
-308 0.0374942836165006 2 381 "GO:0000989;GO:0000988;GO:0003712" "protein binding transcription factor activity" 0.30441163131998
-1042 0.410710435605193 2 5 "GO:0000990" "core RNA polymerase binding transcription factor activity" 0.782202472207173
470 0.507442750718095 3 16 "GO:0000993;GO:0043175" "RNA polymerase core enzyme binding" 0.8367067296766
-1094 0.344081988044276 2 6 "GO:0001016;GO:0001031" "RNA polymerase III regulatory region DNA binding" 0.727648794388715
-3911 0.000719751524861032 2 6 "GO:0001025" "RNA polymerase III transcription factor binding" 0.0464239733535366
168 0.572840302320755 7 91 "GO:0001046" "core promoter sequence-specific DNA binding" 0.86967966863003
24 0.922505399584907 4 132 "GO:0001047" "core promoter binding" 0.974159171431453
1276 0.233269744780512 3 7 "GO:0001055" "RNA polymerase II activity" 0.642534274312161
1083 0.226728183309966 3 10 "GO:0001056" "RNA polymerase III activity" 0.640465744094576
-1654 0.152620442440576 2 6 "GO:0001075" "RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity involved in preinitiation complex assembly" 0.558966352282362
-249 0.370044935993958 3 105 "GO:0001076" "RNA polymerase II transcription factor binding transcription factor activity" 0.745894783764449
-481 0.022239071969315 5 185 "GO:0001077" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.241434230300332
-478 0.0930835042482747 5 100 "GO:0001078" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.456237051490149
-840 0.00421823356000252 2 94 "GO:0001085" "RNA polymerase II transcription factor binding" 0.113892306120068
-57 0.952246386100662 3 9 "GO:0001091;GO:0001094" "RNA polymerase II basal transcription factor binding" 0.985345859414321
136 0.814433475849301 3 24 "GO:0001099;GO:0001098" "basal transcription machinery binding" 0.955108348950544
-763 0.127958242931256 2 32 "GO:0001102" "RNA polymerase II activating transcription factor binding" 0.514101835545247
-448 0.491006461452658 2 19 "GO:0001103" "RNA polymerase II repressing transcription factor binding" 0.824976124090501
16 0.964842492035732 2 63 "GO:0001104" "RNA polymerase II transcription cofactor activity" 0.987906274064446
-406 0.440382061914299 2 29 "GO:0001105" "RNA polymerase II transcription coactivator activity" 0.79591805704318
486 0.432275182194647 2 21 "GO:0001106" "RNA polymerase II transcription corepressor activity" 0.794026141749434
99 0.904150666033953 3 12 "GO:0001134" "transcription factor recruiting transcription factor activity" 0.970370472893511
247 0.805242851111645 2 8 "GO:0001135" "RNA polymerase II transcription factor recruiting transcription factor activity" 0.950613256928763
-550 0.0895588834146789 2 77 "GO:0001158;GO:0035326" "enhancer binding" 0.456237051490149
70 0.934661935403361 5 11 "GO:0001161;GO:0044213" "intronic transcription regulatory region DNA binding" 0.980195352838146
-32 0.974640327689502 3 8 "GO:0001162" "RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding" 0.987906274064446
-93 0.921430150147511 3 9 "GO:0001164;GO:0001163;GO:0001013" "RNA polymerase I regulatory region DNA binding" 0.974159171431453
-645 0.150447284460157 2 40 "GO:0001190" "RNA polymerase II transcription factor binding transcription factor activity involved in positive regulation of transcription" 0.554505705581722
460 0.374526974490585 2 30 "GO:0001191" "RNA polymerase II transcription factor binding transcription factor activity involved in negative regulation of transcription" 0.748409324240222
-1379 0.0224736291851317 2 22 "GO:0001205" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.241591513740166
-2961 0.00311592720500717 5 8 "GO:0001206" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.107273483098577
99 0.864607881025422 2 24 "GO:0001221" "transcription cofactor binding" 0.970370472893511
792 0.401472886218702 3 9 "GO:0001222" "transcription corepressor binding" 0.775557439101353
246 0.794290838098319 2 9 "GO:0001223" "transcription coactivator binding" 0.948927752964746
-673 0.00451838911690026 4 145 "GO:0001227" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.119223858289118
-495 0.00621714997983049 4 251 "GO:0001228" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.135930762211595
532 0.674506604051418 5 5 "GO:0001517" "N-acetylglucosamine 6-O-sulfotransferase activity" 0.91758647801101
2048 0.105961189269883 3 5 "GO:0001530" "lipopolysaccharide binding" 0.478680703277565
-1566 0.216231112279355 4 5 "GO:0001540" "beta-amyloid binding" 0.625844796211052
-446 0.039352128643253 3 174 "GO:0001664" "G-protein coupled receptor binding" 0.304585475698778
458 0.717473835077683 3 5 "GO:0001665" "alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity" 0.92409694331003
1675 0.186195617426698 2 5 "GO:0001671" "ATPase activator activity" 0.595491240444863
-905 0.474813252373567 3 5 "GO:0001727" "lipid kinase activity" 0.808572293192042
2385 0.0391319331488924 5 6 "GO:0001784" "phosphotyrosine binding" 0.304585475698778
-88 0.900781238530231 2 16 "GO:0001786" "phosphatidylserine binding" 0.970370472893511
-39 0.973424230042113 3 6 "GO:0001848" "complement binding" 0.987906274064446
-633 0.0661783019437936 3 68 "GO:0001948" "glycoprotein binding" 0.402621700303641
-371 0.600761318654832 2 16 "GO:0001965" "G-protein alpha-subunit binding" 0.88164955736721
-1153 0.0844790537593021 2 18 "GO:0001968" "fibronectin binding" 0.448515255217289
-444 0.273320671256048 3 49 "GO:0002020" "protease binding" 0.668539117413994
-178 0.663624072850215 2 48 "GO:0002039" "p53 binding" 0.910718142528486
243 0.847915209024734 3 5 "GO:0002054" "nucleobase binding" 0.967006125950573
131 0.890079890058061 2 9 "GO:0002161" "aminoacyl-tRNA editing activity" 0.970370472893511
-3379 0.00347750053899493 2 6 "GO:0002162" "dystroglycan binding" 0.107273483098577
1179 0.0139401347092626 5 35 "GO:0003678" "DNA helicase activity" 0.195505849640795
-325 0.778595704380794 2 6 "GO:0003680" "AT DNA binding" 0.944565948574819
-378 0.00632832090295632 2 439 "GO:0003682" "chromatin binding" 0.135930762211595
1200 0.00280963834323832 5 50 "GO:0003684" "damaged DNA binding" 0.107273483098577
325 0.730487356979789 2 9 "GO:0003688" "DNA replication origin binding" 0.928232246217465
2065 0.0392279609948143 4 8 "GO:0003689;GO:0033170" "protein-DNA loading ATPase activity" 0.304585475698778
-336 0.196941696015132 3 120 "GO:0003690" "double-stranded DNA binding" 0.612304661884323
-1211 0.226670205022953 2 8 "GO:0003691" "double-stranded telomeric DNA binding" 0.640465744094576
669 0.039053562641156 3 77 "GO:0003697" "single-stranded DNA binding" 0.304585475698778
-377 0.000579865930622562 2 722 "GO:0003700;GO:0001071" "sequence-specific DNA binding transcription factor activity" 0.0396014320854585
-774 0.0208920219612106 4 72 "GO:0003705" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity" 0.240107859004706
-142 0.733897074552805 3 46 "GO:0003707;GO:0004879;GO:0098531" "steroid hormone receptor activity" 0.930166018224665
538 0.615441512163847 4 7 "GO:0003708" "retinoic acid receptor activity" 0.887457301097295
-330 0.110098911031048 4 192 "GO:0003713" "transcription coactivator activity" 0.489894638862079
-464 0.0615166181061787 4 132 "GO:0003714" "transcription corepressor activity" 0.394590020007036
-1020 0.377645526643963 2 6 "GO:0003720;GO:0003964" "telomerase activity" 0.751829476923818
-41 0.909917536608803 5 61 "GO:0003725" "double-stranded RNA binding" 0.971862244712806
140 0.681274370409553 5 70 "GO:0003727" "single-stranded RNA binding" 0.91758647801101
167 0.466500177475892 4 155 "GO:0003729" "mRNA binding" 0.807962823259742
-430 0.298788864968949 7 47 "GO:0003730" "mRNA 3'-UTR binding" 0.695558555830403
821 0.00777649895495365 2 85 "GO:0003735" "structural constituent of ribosome" 0.153226119492214
1761 5.75971200707313e-05 6 42 "GO:0003743" "translation initiation factor activity" 0.00955289377173129
776 0.305822044742879 6 14 "GO:0003746" "translation elongation factor activity" 0.695558555830403
2129 0.0656226884656912 6 6 "GO:0003747;GO:0008079" "translation termination factor activity" 0.402621700303641
1892 0.000848145563076116 2 25 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.0518261578279669
-779 0.00941495552950141 7 90 "GO:0003774" "motor activity" 0.16076287977703
-812 0.03564068589969 2 54 "GO:0003777" "microtubule motor activity" 0.294602706267933
-545 0.00340351898796131 4 237 "GO:0003779" "actin binding" 0.107273483098577
