"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-23 0.98012245784623 2 10 "GO:0000030" "mannosyltransferase activity" 0.996047631842197
759 0.481479258741575 2 7 "GO:0000182" "rDNA binding" 0.901840251498254
-1044 0.14340672043233 2 16 "GO:0000217;GO:0000400" "DNA secondary structure binding" 0.664367673072346
74 0.784661050725563 3 113 "GO:0000287" "magnesium ion binding" 0.969611543507059
322 0.800918921737971 2 5 "GO:0000339" "RNA cap binding" 0.972803687211959
637 0.617682208739118 6 5 "GO:0000832;GO:0000828;GO:0052723" "inositol hexakisphosphate 1-kinase activity" 0.942875661262204
2478 0.0333296034498613 4 6 "GO:0000900" "translation repressor activity, nucleic acid binding" 0.401329658035443
508 0.000803760858533524 2 367 "GO:0000977;GO:0000976;GO:0001012" "transcription regulatory region sequence-specific DNA binding" 0.0497412914536966
421 0.0435622868329799 8 190 "GO:0000978;GO:0000987;GO:0001159" "core promoter proximal region DNA binding" 0.439986204390336
819 0.0387477327973549 3 52 "GO:0000979" "RNA polymerase II core promoter sequence-specific DNA binding" 0.432741275368305
579 0.129957514017743 3 56 "GO:0000980" "RNA polymerase II distal enhancer sequence-specific DNA binding" 0.634652677984618
460 0.000722630842826059 2 460 "GO:0000981" "sequence-specific DNA binding RNA polymerase II transcription factor activity" 0.0496489896718139
591 0.000544085856249411 4 287 "GO:0000982" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity" 0.04338939967665
293 0.680811822389038 2 16 "GO:0000983" "RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity" 0.945397899979024
422 0.00450969387073774 2 382 "GO:0000989;GO:0000988;GO:0003712" "protein binding transcription factor activity" 0.131683061025542
1172 0.358200286688731 2 5 "GO:0000990" "core RNA polymerase binding transcription factor activity" 0.851307566357405
-274 0.692084176093323 4 17 "GO:0000993;GO:0043175" "RNA polymerase core enzyme binding" 0.945443646405849
213 0.854573902338332 2 6 "GO:0001016;GO:0001031" "RNA polymerase III regulatory region DNA binding" 0.983859840253761
1333 0.252395443924265 4 6 "GO:0001025" "RNA polymerase III transcription factor binding" 0.787487569452949
1179 9.35403234232051e-05 2 90 "GO:0001046" "core promoter sequence-specific DNA binding" 0.0182091829597173
1082 1.48702064168035e-05 2 132 "GO:0001047" "core promoter binding" 0.0104433008255468
-1155 0.284091441484328 2 7 "GO:0001055" "RNA polymerase II activity" 0.796351541671644
-809 0.369921288167766 3 10 "GO:0001056" "RNA polymerase III activity" 0.853889455691602
522 0.654147649521738 5 6 "GO:0001075" "RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity involved in preinitiation complex assembly" 0.945397899979024
338 0.229718986279602 2 104 "GO:0001076" "RNA polymerase II transcription factor binding transcription factor activity" 0.771010850501653
528 0.0108789214852754 2 193 "GO:0001077" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.211776338246694
828 0.00405536750166881 2 99 "GO:0001078" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.125237994124177
569 0.0515153938541562 2 96 "GO:0001085" "RNA polymerase II transcription factor binding" 0.459046198151028
458 0.630088172592373 5 9 "GO:0001091;GO:0001094" "RNA polymerase II basal transcription factor binding" 0.944182540819384
-144 0.804294828241253 4 24 "GO:0001099;GO:0001098" "basal RNA polymerase II transcription machinery binding" 0.972803687211959
515 0.299888311372918 5 33 "GO:0001102" "RNA polymerase II activating transcription factor binding" 0.802256551112658
-285 0.66284933988816 2 19 "GO:0001103" "RNA polymerase II repressing transcription factor binding" 0.945397899979024
-259 0.468907038703068 2 64 "GO:0001104" "RNA polymerase II transcription cofactor activity" 0.901840251498254
-321 0.538297005263974 2 30 "GO:0001105" "RNA polymerase II transcription coactivator activity" 0.930685392695757
-29 0.962657376896437 2 21 "GO:0001106" "RNA polymerase II transcription corepressor activity" 0.99134130018162
982 0.253506272358141 2 11 "GO:0001134" "transcription factor recruiting transcription factor activity" 0.787487569452949
782 0.468037160925792 2 7 "GO:0001135" "RNA polymerase II transcription factor recruiting transcription factor activity" 0.901840251498254
484 0.13252413492638 2 79 "GO:0001158;GO:0035326" "enhancer binding" 0.634652677984618
-258 0.764293737316336 2 11 "GO:0001161;GO:0044213" "intronic transcription regulatory region DNA binding" 0.965075767768087
-607 0.546897306359073 3 8 "GO:0001162" "RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding" 0.934758707416303
1206 0.204591147635455 3 9 "GO:0001164;GO:0001163;GO:0001013" "RNA polymerase I regulatory region DNA binding" 0.748505636140835
187 0.674801347012892 2 41 "GO:0001190" "RNA polymerase II transcription factor binding transcription factor activity involved in positive regulation of transcription" 0.945397899979024
34 0.94765871851993 3 30 "GO:0001191" "RNA polymerase II transcription factor binding transcription factor activity involved in negative regulation of transcription" 0.99134130018162
407 0.484864085915104 2 24 "GO:0001205" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.901840251498254
1070 0.288814446840621 5 8 "GO:0001206" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.796351541671644
786 0.152350817571029 2 27 "GO:0001221" "transcription cofactor binding" 0.6844067497037
-529 0.557327615286101 3 10 "GO:0001222" "transcription corepressor binding" 0.935323026422442
2538 0.00488877100132136 3 10 "GO:0001223" "transcription coactivator binding" 0.135954393560556
632 0.00782230164958493 3 146 "GO:0001227" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.179146045621867
470 0.00877422617262704 2 260 "GO:0001228" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.189783262400526
642 0.614535503968643 5 5 "GO:0001517" "N-acetylglucosamine 6-O-sulfotransferase activity" 0.942875661262204
833 0.513813030492118 2 5 "GO:0001530" "lipopolysaccharide binding" 0.921864239039622
1618 0.204627008841776 2 5 "GO:0001540" "beta-amyloid binding" 0.748505636140835
147 0.498738136067901 3 176 "GO:0001664" "G-protein coupled receptor binding" 0.910197098323919
-559 0.660973279520986 5 5 "GO:0001665" "alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity" 0.945397899979024
110 0.931600751970768 2 5 "GO:0001671" "ATPase activator activity" 0.989054754477617
879 0.490575310709013 5 5 "GO:0001727" "lipid kinase activity" 0.902087525991692
-2231 0.0552998128034817 4 6 "GO:0001784" "phosphotyrosine binding" 0.470977399195989
710 0.31965368329384 2 16 "GO:0001786" "phosphatidylserine binding" 0.819599302540103
-511 0.66103713064561 2 6 "GO:0001848" "complement binding" 0.945397899979024
848 0.0131812439345347 3 70 "GO:0001948" "glycoprotein binding" 0.248317627669944
429 0.53527734917817 3 17 "GO:0001965" "G-protein alpha-subunit binding" 0.930685392695757
1432 0.0333008287334004 3 18 "GO:0001968" "fibronectin binding" 0.401329658035443
1168 0.00423860625542843 2 49 "GO:0002020" "protease binding" 0.126940823239498
930 0.0240879405275964 2 48 "GO:0002039" "p53 binding" 0.365385903067956
-2089 0.028025799357541 2 9 "GO:0002161" "aminoacyl-tRNA editing activity" 0.380703734281213
1176 0.312269967479486 4 6 "GO:0002162" "dystroglycan binding" 0.810365054519173
426 0.714687052475697 2 6 "GO:0003680" "AT DNA binding" 0.954005116904702
145 0.293009338300249 2 445 "GO:0003682" "chromatin binding" 0.797989761340868
-387 0.337948893583974 2 50 "GO:0003684" "damaged DNA binding" 0.834565436329712
-163 0.86374550806755 2 9 "GO:0003688" "DNA replication origin binding" 0.983859840253761
57 0.954932879318035 4 8 "GO:0003689;GO:0033170" "DNA clamp loader activity" 0.99134130018162
41 0.877067491775656 3 120 "GO:0003690" "double-stranded DNA binding" 0.9851980879705
-426 0.67301046611995 3 8 "GO:0003691" "double-stranded telomeric DNA binding" 0.945397899979024
-179 0.579690075706785 3 78 "GO:0003697" "single-stranded DNA binding" 0.942875661262204
169 0.12187089672998 2 739 "GO:0003700;GO:0001071" "sequence-specific DNA binding transcription factor activity" 0.621594792055094
359 0.283478822982086 4 73 "GO:0003705" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity" 0.796351541671644
707 0.100893366715983 2 44 "GO:0003707;GO:0004879;GO:0098531" "steroid hormone receptor activity" 0.600639688933376
503 0.665715575900646 3 6 "GO:0003708" "retinoic acid receptor activity" 0.945397899979024
248 0.231026849342783 3 193 "GO:0003713" "transcription coactivator activity" 0.773178682041176
389 0.118221882120161 3 133 "GO:0003714" "transcription corepressor activity" 0.616442671055125
1010 0.348577840073779 3 7 "GO:0003720;GO:0003964" "telomerase activity" 0.844686550220278
630 0.0878554290520245 2 60 "GO:0003725" "double-stranded RNA binding" 0.564413054645837
14 0.968133270623296 2 70 "GO:0003727" "single-stranded RNA binding" 0.993076754473718
386 0.0921212615785574 2 157 "GO:0003729" "mRNA binding" 0.572327837892314
793 0.0571004987060552 4 47 "GO:0003730" "mRNA 3'-UTR binding" 0.473180378250328
-494 0.107340338795635 2 87 "GO:0003735" "structural constituent of ribosome" 0.602757287083181
936 0.0337114535830023 2 42 "GO:0003743" "translation initiation factor activity" 0.401785487601497
-238 0.754625317921494 2 14 "GO:0003746" "translation elongation factor activity" 0.961264479111653
2305 0.0477227813421465 3 6 "GO:0003747;GO:0008079" "translation release factor activity" 0.450233810659071
69 0.904112026019111 2 25 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.987838110977847
133 0.661939127098141 4 89 "GO:0003774" "motor activity" 0.945397899979024
242 0.537956473994729 2 53 "GO:0003777" "microtubule motor activity" 0.930685392695757
502 0.00743266909447049 4 237 "GO:0003779" "actin binding" 0.177170561272276
381 0.593397088759178 2 16 "GO:0003785" "actin monomer binding" 0.942875661262204
71 0.875968467590975 2 40 "GO:0003823" "antigen binding" 0.9851980879705
209 0.846615522522849 2 7 "GO:0003836" "beta-galactoside (CMP) alpha-2,3-sialyltransferase activity" 0.983859840253761
88 0.939595624877388 3 6 "GO:0003854" "3-beta-hydroxy-delta5-steroid dehydrogenase activity" 0.990476254383384
-232 0.842285211172101 5 6 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.983859840253761
-792 0.116848551396304 6 32 "GO:0003887;GO:0034061" "DNA polymerase activity" 0.616442671055125
-633 0.177506240929482 2 37 "GO:0003899;GO:0034062" "RNA polymerase activity" 0.701916385404418
-332 0.687165394826146 2 12 "GO:0003906" "DNA-(apurinic or apyrimidinic site) lyase activity" 0.945397899979024
-995 0.392842690536314 4 6 "GO:0003909;GO:0003910" "DNA ligase activity" 0.863495217619152
571 0.623743129930779 2 6 "GO:0003916" "DNA topoisomerase activity" 0.942875661262204
-263 0.236746549193794 3 167 "GO:0003924" "GTPase activity" 0.776710329081681
153 0.853058948855872 5 12 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.983859840253761
-532 0.59755997489628 2 8 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 0.942875661262204
-513 0.471617159577443 2 16 "GO:0003995;GO:0052890" "acyl-CoA dehydrogenase activity" 0.901840251498254
