name	term	lev	seq	value
"structural constituent of cytoskeleton"	GO:0005200	2	"Actg1"	0.7
"structural constituent of cytoskeleton"	GO:0005200	2	"Actr2"	-0.3
"structural constituent of cytoskeleton"	GO:0005200	2	"Actr3"	0.4
"structural constituent of cytoskeleton"	GO:0005200	2	"Ank3"	0.2
"structural constituent of cytoskeleton"	GO:0005200	2	"Arpc1b"	0
"structural constituent of cytoskeleton"	GO:0005200	2	"Arpc2"	0.5
"structural constituent of cytoskeleton"	GO:0005200	2	"Arpc3"	0
"structural constituent of cytoskeleton"	GO:0005200	2	"Arpc4"	0.1
"structural constituent of cytoskeleton"	GO:0005200	2	"Arpc5"	0
"structural constituent of cytoskeleton"	GO:0005200	2	"Des"	0.2
"structural constituent of cytoskeleton"	GO:0005200	2	"Dmd"	-0.2
"structural constituent of cytoskeleton"	GO:0005200	2	"Epb41"	0
"structural constituent of cytoskeleton"	GO:0005200	2	"Epb41l1"	0
"structural constituent of cytoskeleton"	GO:0005200	2	"Epb41l2"	0.1
"structural constituent of cytoskeleton"	GO:0005200	2	"Epb41l3"	0.3
"structural constituent of cytoskeleton"	GO:0005200	2	"Epb41l5"	0
"structural constituent of cytoskeleton"	GO:0005200	2	"Frmd6"	7.5
"structural constituent of cytoskeleton"	GO:0005200	2	"Gfap"	2
"structural constituent of cytoskeleton"	GO:0005200	2	"Lor"	-0.7
"structural constituent of cytoskeleton"	GO:0005200	2	"Mybpc2"	0
"structural constituent of cytoskeleton"	GO:0005200	2	"Mybpc3"	0.1
"structural constituent of cytoskeleton"	GO:0005200	2	"Ndc80"	0.1
"structural constituent of cytoskeleton"	GO:0005200	2	"Nefh"	0.6
"structural constituent of cytoskeleton"	GO:0005200	2	"Nefl"	1.4
"structural constituent of cytoskeleton"	GO:0005200	2	"Plec"	-0.1
"structural constituent of cytoskeleton"	GO:0005200	2	"Sptb"	0.5
"structural constituent of cytoskeleton"	GO:0005200	2	"Sptbn1"	0.1
"structural constituent of cytoskeleton"	GO:0005200	2	"Synm"	0.1
"structural constituent of cytoskeleton"	GO:0005200	2	"Tln1"	-0.3
"structural constituent of cytoskeleton"	GO:0005200	2	"Tln2"	0.7
"structural constituent of cytoskeleton"	GO:0005200	2	"Tnnt2"	-0.2
"structural constituent of cytoskeleton"	GO:0005200	2	"Tpm1"	-0.2
"structural constituent of cytoskeleton"	GO:0005200	2	"Tpm2"	-0.1
"structural constituent of cytoskeleton"	GO:0005200	2	"Ttn"	0
"structural constituent of cytoskeleton"	GO:0005200	2	"Tuba1a"	-0.1
"structural constituent of cytoskeleton"	GO:0005200	2	"Tuba1b"	-1.4
"structural constituent of cytoskeleton"	GO:0005200	2	"Tuba1c"	0.2
"structural constituent of cytoskeleton"	GO:0005200	2	"Tuba4a"	-0.7
"structural constituent of cytoskeleton"	GO:0005200	2	"Tuba8"	-0.2
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubal3"	0
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubb2a"	-2
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubb2b"	0
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubb3"	-0.4
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubb4a"	-2.2
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubb4b"	-0.7
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubb5"	-0.4
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubb6"	-0.2
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubd1"	0.1
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubg1"	-1.6
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubgcp2"	-0.1
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubgcp3"	0.4
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubgcp4"	-0.1
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubgcp5"	0
"structural constituent of cytoskeleton"	GO:0005200	2	"Tubgcp6"	-0.2
"structural constituent of cytoskeleton"	GO:0005200	2	"Vim"	1.3
"3'-5'-exoribonuclease activity"	GO:0004535;GO:0000175	2	"Cnot1"	0.1
"3'-5'-exoribonuclease activity"	GO:0004535;GO:0000175	2	"Cnot2"	0
"3'-5'-exoribonuclease activity"	GO:0004535;GO:0000175	2	"Cnot6"	-0.4
"3'-5'-exoribonuclease activity"	GO:0004535;GO:0000175	2	"Cnot6l"	0.6
"3'-5'-exoribonuclease activity"	GO:0004535;GO:0000175	2	"Cnot7"	-0.2
"3'-5'-exoribonuclease activity"	GO:0004535;GO:0000175	2	"Cnot8"	-1.1
"3'-5'-exoribonuclease activity"	GO:0004535;GO:0000175	2	"Noct"	0.8
"3'-5'-exoribonuclease activity"	GO:0004535;GO:0000175	2	"Pan2"	0.4
"3'-5'-exoribonuclease activity"	GO:0004535;GO:0000175	2	"Pan3"	0.4
"3'-5'-exoribonuclease activity"	GO:0004535;GO:0000175	2	"Parn"	-0.8
"3'-5'-exoribonuclease activity"	GO:0004535;GO:0000175	2	"Pde12"	0.8
"3'-5'-exoribonuclease activity"	GO:0004535;GO:0000175	2	"Toe1"	-0.5
"3'-5'-exoribonuclease activity"	GO:0004535;GO:0000175	2	"Exosc10"	0.6
"protein kinase A regulatory subunit binding"	GO:0034237	4	"1700019D03Rik"	-0.1
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Akain1"	-0.1
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Akap1"	-0.1
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Akap11"	0.1
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Akap5"	0
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Akap6"	0
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Akap7"	-0.3
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Akap8"	-0.8
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Akap9"	0.6
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Arfgef1"	0.4
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Arfgef2"	-0.1
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Ezr"	1.9
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Kcnq1"	0
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Pja2"	-0.5
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Prkaca"	-2.6
"protein kinase A regulatory subunit binding"	GO:0034237	4	"Ryr2"	0.6
"mannose binding"	GO:0005537	4	"Acr"	0
"mannose binding"	GO:0005537	4	"Bsg"	-0.3
"mannose binding"	GO:0005537	4	"Cln5"	0
"mannose binding"	GO:0005537	4	"Dpm1"	0
"mannose binding"	GO:0005537	4	"Igf2r"	0.4
"mannose binding"	GO:0005537	4	"Lman1"	-0.8
"mannose binding"	GO:0005537	4	"Lman2"	0
"mannose binding"	GO:0005537	4	"Lman2l"	0.3
"mannose binding"	GO:0005537	4	"M6pr"	0
"mannose binding"	GO:0005537	4	"Man2b1"	-0.1
"mannose binding"	GO:0005537	4	"Manba"	0.8
"mannose binding"	GO:0005537	4	"Mrc1"	0
"exopeptidase activity"	GO:0008238	4	"Ace"	0.5
"exopeptidase activity"	GO:0008238	4	"Ace2"	-0.1
"exopeptidase activity"	GO:0008238	4	"Aebp1"	0.1
"exopeptidase activity"	GO:0008238	4	"Agbl1"	0.1
"exopeptidase activity"	GO:0008238	4	"Agbl2"	0.4
"exopeptidase activity"	GO:0008238	4	"Agbl3"	-0.2
"exopeptidase activity"	GO:0008238	4	"Agbl4"	-0.1
"exopeptidase activity"	GO:0008238	4	"Agbl5"	-0.3
"exopeptidase activity"	GO:0008238	4	"Agtpbp1"	-0.1
"exopeptidase activity"	GO:0008238	4	"Anpep"	-0.1
"exopeptidase activity"	GO:0008238	4	"Apeh"	-0.3
"exopeptidase activity"	GO:0008238	4	"Asrgl1"	0.2
"exopeptidase activity"	GO:0008238	4	"Cndp2"	-0.2
"exopeptidase activity"	GO:0008238	4	"Cpa2"	0
"exopeptidase activity"	GO:0008238	4	"Cpa4"	-0.1
"exopeptidase activity"	GO:0008238	4	"Cpb1"	0
"exopeptidase activity"	GO:0008238	4	"Cpd"	0.9
"exopeptidase activity"	GO:0008238	4	"Cpe"	0.5
"exopeptidase activity"	GO:0008238	4	"Cpm"	0.3
"exopeptidase activity"	GO:0008238	4	"Cpxm1"	0.4
"exopeptidase activity"	GO:0008238	4	"Cpxm2"	0
"exopeptidase activity"	GO:0008238	4	"Ctsa"	0
"exopeptidase activity"	GO:0008238	4	"Ctsh"	0
"exopeptidase activity"	GO:0008238	4	"Ctsl"	1.2
"exopeptidase activity"	GO:0008238	4	"Dnpep"	0
"exopeptidase activity"	GO:0008238	4	"Dpep1"	-0.1
"exopeptidase activity"	GO:0008238	4	"Dpp10"	0.4
"exopeptidase activity"	GO:0008238	4	"Dpp3"	0.1
"exopeptidase activity"	GO:0008238	4	"Dpp4"	0.5
"exopeptidase activity"	GO:0008238	4	"Dpp7"	-0.3
"exopeptidase activity"	GO:0008238	4	"Dpp8"	0.1
"exopeptidase activity"	GO:0008238	4	"Enpep"	-0.1
"exopeptidase activity"	GO:0008238	4	"Erap1"	0.1
"exopeptidase activity"	GO:0008238	4	"F12"	-0.4
"exopeptidase activity"	GO:0008238	4	"Fam188a"	0.1
"exopeptidase activity"	GO:0008238	4	"Fam63a"	-0.2
"exopeptidase activity"	GO:0008238	4	"Fam63b"	-0.4
"exopeptidase activity"	GO:0008238	4	"Fap"	-0.1
"exopeptidase activity"	GO:0008238	4	"Folh1"	-0.4
"exopeptidase activity"	GO:0008238	4	"Ggh"	-0.7
"exopeptidase activity"	GO:0008238	4	"Ggt6"	0.9
"exopeptidase activity"	GO:0008238	4	"Hpn"	-0.5
"exopeptidase activity"	GO:0008238	4	"Lap3"	-0.4
"exopeptidase activity"	GO:0008238	4	"Lta4h"	-0.2
"exopeptidase activity"	GO:0008238	4	"Metap1"	0
"exopeptidase activity"	GO:0008238	4	"Metap1d"	0.4
"exopeptidase activity"	GO:0008238	4	"Metap2"	0.3
"exopeptidase activity"	GO:0008238	4	"Mme"	0.1
"exopeptidase activity"	GO:0008238	4	"Mmp14"	0.2
"exopeptidase activity"	GO:0008238	4	"Mmp16"	0.2
"exopeptidase activity"	GO:0008238	4	"Naalad2"	0
"exopeptidase activity"	GO:0008238	4	"Naaladl1"	-0.3
"exopeptidase activity"	GO:0008238	4	"Npepl1"	0.5
"exopeptidase activity"	GO:0008238	4	"Npepps"	0
"exopeptidase activity"	GO:0008238	4	"Nudt16"	-0.2
"exopeptidase activity"	GO:0008238	4	"Pepd"	0.4
"exopeptidase activity"	GO:0008238	4	"Pm20d1"	0.1
"exopeptidase activity"	GO:0008238	4	"Pm20d2"	-0.3
"exopeptidase activity"	GO:0008238	4	"Prcp"	-0.4
"exopeptidase activity"	GO:0008238	4	"Rnpep"	2.8
"exopeptidase activity"	GO:0008238	4	"Scpep1"	0.1
"exopeptidase activity"	GO:0008238	4	"Scrn1"	-0.3
"exopeptidase activity"	GO:0008238	4	"Scrn2"	0.6
"exopeptidase activity"	GO:0008238	4	"Tpp1"	0.1
"exopeptidase activity"	GO:0008238	4	"Tpp2"	0
"exopeptidase activity"	GO:0008238	4	"Trhde"	-0.1
"exopeptidase activity"	GO:0008238	4	"Uchl1"	0
"exopeptidase activity"	GO:0008238	4	"Xpnpep1"	0.1
"exopeptidase activity"	GO:0008238	4	"Xpnpep3"	-0.1
"retinoid X receptor binding"	GO:0046965	3	"Fus"	0
"retinoid X receptor binding"	GO:0046965	3	"Hmga1"	-0.1
"retinoid X receptor binding"	GO:0046965	3	"Med25"	0
"retinoid X receptor binding"	GO:0046965	3	"Ncoa1"	-0.1
"retinoid X receptor binding"	GO:0046965	3	"Ncoa2"	0.1
"retinoid X receptor binding"	GO:0046965	3	"Ncor1"	-0.2
"retinoid X receptor binding"	GO:0046965	3	"Ncor2"	0
"retinoid X receptor binding"	GO:0046965	3	"Nr1h2"	0
"retinoid X receptor binding"	GO:0046965	3	"Nr1h3"	0
"retinoid X receptor binding"	GO:0046965	3	"Nrip1"	0.6
"retinoid X receptor binding"	GO:0046965	3	"Nsd1"	-0.1
"retinoid X receptor binding"	GO:0046965	3	"Ppard"	0.7
"retinoid X receptor binding"	GO:0046965	3	"Pparg"	0
"retinoid X receptor binding"	GO:0046965	3	"Rarb"	-0.2
"retinoid X receptor binding"	GO:0046965	3	"Rarg"	0.2
"retinoid X receptor binding"	GO:0046965	3	"Uimc1"	-0.1
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"3110043O21Rik"	-0.3
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Abi2"	-0.1
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Acap2"	0.2
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Akap13"	0.4
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Als2"	-0.2
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Als2cl"	0.1
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Ankfy1"	0
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Ankrd27"	-0.5
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Anxa2"	0.1
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Ap1g1"	0.2
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Ap3m1"	-0.1
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Appl2"	0.1
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Arhgdia"	-0.7
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Arhgdib"	-0.2
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Arhgef2"	0
"GTPase binding"	GO:0017016;GO:0031267;GO:0051020	3	"Atp6ap1"	-0.1
