"gene","logP"
"4932438H23Rik",0
"4933402D24Rik",0.3
"4933402N03Rik",-0.1
"4933406P04Rik",0.6
"4933407L21Rik",-0.1
"4933408B17Rik",0
"4933411K16Rik",0
"4933413G19Rik",-0.1
"4933415A04Rik",-0.4
"4933424G06Rik",0
"4933427D14Rik",0.1
"4933427I04Rik",0.2
"4933428G20Rik",0.4
"4933430I17Rik",0.1
"4933434E20Rik",0.5
"5031414D18Rik",0.1
"5031439G07Rik",0.6
"5330417C22Rik",-0.4
"5430403G16Rik",-0.8
"5430416O09Rik",-0.5
"5430427O19Rik",0
"5730409E04Rik",0.2
"5730455P16Rik",0
"5730480H06Rik",0
"5730507C01Rik",-0.4
"5730508B09Rik",-0.6
"5730522E02Rik",-0.2
"5730559C18Rik",0.5
"5830411N06Rik",-0.2
"5830454E08Rik",-0.6
"5930422O12Rik",0.4
"6030419C18Rik",0.3
"6030445D17Rik",0.5
"6030458C11Rik",-0.7
"6030468B19Rik",-0.7
"6330408A02Rik",-0.2
"6330409D20Rik",0.1
"6430531B16Rik",0.1
"6430548M08Rik",0.5
"6430550D23Rik",-0.2
"6430571L13Rik",-0.2
"6430573F11Rik",1.2
"6430628N08Rik",0
"6720489N17Rik",0.1
"6820408C15Rik",0.1
"7530416G11Rik",-0.1
"8030462N17Rik",0.3
"8430408G22Rik",0.3
"9030612E09Rik",1.9
"9030617O03Rik",-0.2
"9030624G23Rik",-0.7
"9030624J02Rik",0
"9130011E15Rik",0.4
"9130019O22Rik",-0.4
"9130023H24Rik",-0.1
"9130213A22Rik",0.9
"9130401M01Rik",-0.1
"9230019H11Rik",-0.2
"9230104M06Rik",0
"9230110C19Rik",0.6
"9230110F15Rik",-0.2
"9330151L19Rik",0.8
"9330159F19Rik",-0.4
"9330161L09Rik",-0.1
"9330182L06Rik",0.1
"9430015G10Rik",0.1
"9430016H08Rik",0.5
"9430020K01Rik",0
"9430038I01Rik",-0.1
"9430076C15Rik",0.2
"9430097D07Rik",0.7
"9530003J23Rik",-0.1
"9530068E07Rik",-0.1
"9530077C05Rik",1.3
"9630041A04Rik",-0.1
"9830107B12Rik",-0.1
"9930012K11Rik",-0.2
"9930021J03Rik",0.5
"9930022D16Rik",-0.1
"9930111J21Rik1",1.7
"9930111J21Rik2",-0.1
"A130010J15Rik",0.2
"A130051J06Rik",0
"A130057D12Rik",-0.2
"A230046K03Rik",-0.3
"A230050P20Rik",-1
"A2m",0.2
"A330017A19Rik",0.2
"A330070K13Rik",0.1
"A3galt2",-0.2
"A430005L14Rik",-0.3
"A430033K04Rik",-0.3
"A430078G23Rik",-0.6
"A430105I19Rik",1.6
"A4galt",0.8
"A4gnt",-0.2
"A530016L24Rik",0
"A530064D06Rik",0.3
"A530084C06Rik",0
"A530099J19Rik",-0.3
"A630001G21Rik",0.1
"A630010A05Rik",-0.4
"A730015C16Rik",-0.7
"A730017C20Rik",-0.6
"A730049H05Rik",-0.7
"A730061H03Rik",2.2
"A830005F24Rik",0.1
"A830010M20Rik",-0.5
"A830018L16Rik",-0.1
"A830031A19Rik",-0.1
"A830080D01Rik",0.1
"A930002H24Rik",-0.2
"A930004D18Rik",-0.7
"A930009A15Rik",-0.4
"A930011G23Rik",0.2
"A930017K11Rik",0
"A930018M24Rik",0
"A930033H14Rik",0
"AA415398",-0.2
"AA986860",0.3
"Aaas",-1.2
"Aacs",0.1
"Aaed1",-0.4
"Aagab",-0.1
"Aak1",-0.6
"Aamdc",0.5
"Aamp",-0.2
"Aanat",0.3
"Aar2",-0.5
"Aard",-0.2
"Aars",0.3
"Aars2",-0.3
"Aarsd1",-0.7
"Aasdh",-0.1
"Aasdhppt",-0.2
"Aass",0.7
"Aatf",-0.6
"Aatk",0.3
"AB124611",0
"Abat",1.3
"Abca1",0.1
"Abca12",-0.2
"Abca13",0.5
"Abca17",0.9
"Abca2",1.3
"Abca3",0.2
"Abca4",0.4
"Abca5",0.7
"Abca6",-0.2
"Abca7",-0.4
"Abca8a",1.5
"Abca8b",0.1
"Abca9",2.8
"Abcb10",0.2
"Abcb11",0.3
"Abcb1a",0.6
"Abcb1b",-0.6
"Abcb4",0
"Abcb5",0
"Abcb6",0
"Abcb7",0.4
"Abcb8",-0.1
"Abcb9",0.7
"Abcc1",-0.2
"Abcc10",-0.1
"Abcc12",0.1
"Abcc2",0.2
"Abcc3",0.2
"Abcc4",0
"Abcc5",-0.6
"Abcc6",0.2
"Abcc8",-0.6
"Abcc9",1
"Abcd1",-0.1
"Abcd2",0
"Abcd3",-0.2
"Abcd4",1
"Abce1",-0.5
"Abcf1",0
"Abcf2",-1
"Abcf3",-0.9
"Abcg1",-0.5
"Abcg2",-0.2
"Abcg4",-0.5
"Abhd10",0.4
"Abhd11",0.1
"Abhd12",0
"Abhd13",-0.2
"Abhd14a",-0.1
"Abhd14b",-0.1
"Abhd15",0.4
"Abhd16a",-0.2
"Abhd17a",0.3
"Abhd17b",0.4
"Abhd17c",-0.5
"Abhd18",0.3
"Abhd2",0.1
"Abhd3",0.3
"Abhd4",0.6
"Abhd5",0.1
"Abhd6",-0.4
"Abhd8",0.1
"Abi1",-1.4
"Abi2",-0.4
"Abi3",0.3
"Abl1",-0.4
"Abl2",-0.2
"Ablim1",0.2
"Ablim2",0.1
"Ablim3",1.6
"Abr",-0.6
"Abra",0.1
"Abracl",0.4
"Abt1",1.3
"Abtb1",0
"Abtb2",0.5
"AC139131.1",0.5
"Acaa1a",0.3
"Acaa1b",-0.3
"Acaa2",1
"Acaca",0
"Acacb",0.1
"Acad10",-0.4
"Acad11",0.1
"Acad12",0
"Acad8",-0.3
"Acad9",-0.3
"Acadl",1.2
"Acadm",0
"Acads",-1.9
"Acadsb",1
"Acadvl",0.5
"Acan",0.6
"Acap2",-1.4
"Acap3",-0.4
"Acat1",0
"Acat2",-0.1
"Acat3",0.1
"Acbd3",1.3
"Acbd4",-0.3
"Acbd5",0.2
"Acbd6",-0.9
"Accs",0.5
"Acd",0.1
"Ace",0.4
"Ace2",0.5
"Acer1",0.2
"Acer2",0.6
"Acer3",-0.2
"Ache",0.1
"Acin1",0
"Ackr1",-1.2
"Ackr3",0.3
"Ackr4",0.1
"Acly",0.5
"Acmsd",0.4
"Acnat1",-0.2
"Aco1",-0.2
"Aco2",0.5
"Acod1",-0.1
"Acot1",0.6
"Acot10",-0.1
"Acot11",1.8
"Acot12",0.2
"Acot13",0.1
"Acot2",-0.1
"Acot3",-0.8
"Acot4",-0.3
"Acot5",0
"Acot6",-0.7
"Acot7",0.1
"Acot8",0.2
"Acot9",-0.5
"Acox1",0
"Acox3",-0.3
"Acoxl",0.3
"Acp1",-1
"Acp2",-0.6
"Acp5",-0.1
"Acp6",-0.5
"Acr",0.5
"Acrbp",-0.2
"Acrv1",0
"Acsbg1",1.7
"Acsbg2",-0.9
"Acsf2",1.5
"Acsf3",0.1
"Acsl1",-0.1
"Acsl3",1.1
"Acsl4",-0.5
"Acsl5",-0.3
"Acsl6",0.4
"Acsm2",0
"Acsm3",0
"Acsm4",0.5
"Acss1",0.7
"Acss2",0.4
"Acss3",0
"Acta1",0.8
"Acta2",NA
"Actb",0.1
"Actg1",0.2
"Actl10",-0.2
"Actl6a",0.5
"Actl6b",-0.9
"Actl7a",0.8
"Actn1",-0.9
"Actn2",-0.7
"Actn3",0
"Actn4",0.1
"Actr10",-0.1
"Actr1a",0.2
"Actr1b",-0.8
"Actr2",-0.5
"Actr3",-0.3
"Actr3b",-0.7
"Actr5",0
"Actr6",-0.1
"Actr8",0
"Actrt3",-0.9
"Acvr1",-0.1
"Acvr1b",-1.6
"Acvr1c",-0.4
"Acvr2a",-0.9
"Acvr2b",0
"Acvrl1",0.6
"Acy1",-0.3
"Acy3",0.2
"Acyp1",-0.4
"Acyp2",-0.4
"Ada",0.3
"Adal",0.2
"Adam10",0.4
"Adam11",-0.7
"Adam12",1.7
"Adam15",-0.7
"Adam17",0.2
"Adam19",-0.2
"Adam1a",-0.2
"Adam1b",-0.4
"Adam2",0.4
"Adam21",0
"Adam22",0
"Adam23",-0.1
"Adam26b",-0.6
"Adam28",-0.1
"Adam4",NA
"Adam8",0
"Adam9",0.9
"Adamts1",1.3
"Adamts10",0.3
"Adamts13",0
"Adamts14",-0.4
"Adamts15",0.1
"Adamts17",-0.1
"Adamts18",0.5
"Adamts2",0.7
"Adamts20",0
"Adamts3",-0.4
"Adamts4",1.2
"Adamts5",1.3
"Adamts6",-0.1
"Adamts7",0
"Adamts8",-0.7
"Adamts9",-0.1
"Adamtsl1",0.2
"Adamtsl2",-0.5
"Adamtsl3",0
"Adamtsl4",0.4
"Adamtsl5",0.4
"Adap1",-1.1
"Adap2",0.3
"Adar",-0.2
"Adarb1",0
"Adarb2",1.3
"Adat1",0.3
"Adat2",-1.2
"Adat3",0.7
"Adck1",0.1
"Adck2",0
"Adck5",0.2
"Adcy1",0.1
"Adcy10",0.3
"Adcy2",0.3
"Adcy3",0.1
"Adcy4",-0.1
"Adcy5",0.2
"Adcy6",0
"Adcy7",0.3
"Adcy8",1
"Adcy9",-2.8
"Adcyap1",0
"Adcyap1r1",2.1
"Add1",-0.6
"Add2",-0.5
"Add3",0.2
"Adgb",0.2
"Adgra1",0.1
"Adgra2",1.3
"Adgra3",0.9
"Adgrb1",-0.3
"Adgrb2",-0.6
"Adgrb3",-0.3
"Adgrd1",-0.2
"Adgre1",0.5
"Adgre5",0.3
"Adgrf1",-0.1
"Adgrf2",-0.1
"Adgrf4",-0.3
"Adgrf5",0.7
"Adgrg1",0.6
"Adgrg2",-0.1
"Adgrg3",-0.1
"Adgrg4",0
"Adgrg6",0
"Adgrl1",-0.8
"Adgrl2",-0.2
"Adgrl3",0.1
"Adgrl4",0.9
"Adgrv1",-0.1
"Adh4",-0.1
"Adh5",0
"Adh6b",0
"Adh7",0.6
"Adhfe1",0.4
"Adi1",0.4
"Adig",0
"Adipor1",0
"Adipor2",1.5
"Adk",0.9
"Adm",0.3
"Adnp",0.4
"Adnp2",1.2
"Ado",0.5
"Adora1",-0.7
"Adora2a",0.1
"Adora2b",0.4
"Adora3",-0.4
"Adpgk",-0.3
"Adprh",-0.2
"Adprhl2",0
"Adprm",-1.1
"Adra1a",1.4
"Adra1b",0.4
"Adra1d",-1.1
"Adra2a",1
"Adra2b",0
"Adra2c",-0.2
"Adrb1",-0.6
"Adrb2",0.7
"Adrb3",-0.4
"Adrbk1",0
"Adrbk2",0
"Adrm1",0.6
"Adsl",-0.2
"Adss",-0.4
"Adssl1",0.6
"Adtrp",-0.2
"Aebp1",0
"Aebp2",-0.4
"Aen",0.1
"Aes",0.4
"AF529169",0.3
"Afap1",0.4
"Afap1l1",-0.1
"Afap1l2",0.4
"Aff1",1.6
"Aff2",-0.1
"Aff3",0.1
"Aff4",0.1
"Afg3l1",0
"Afg3l2",0.2
"Afmid",0.6
"Aftph",0.2
"Aga",0.6
"Agap1",0.6
"Agap2",-0.4
"Agap3",-0.3
"Agbl1",0.1
"Agbl2",0
"Agbl3",0
"Agbl4",-0.4
"Agbl5",0.2
"Ager",0.4
"Agfg1",-0.3
"Agfg2",-0.3
"Aggf1",-0.3
"Agk",-0.5
"Agl",0.3
"Agmat",0.6
"Agmo",-0.2
"Ago1",0
"Ago2",-0.3
"Ago3",0.2
"Ago4",-0.5
"Agpat1",-0.1
"Agpat2",0
"Agpat3",-0.1
"Agpat4",0.3
"Agpat5",0.2
"Agpat9",0.1
"Agps",0.1
"Agrn",0.1
"Agrp",-0.1
"Agt",0.9
"Agtpbp1",-0.8
"Agtr1a",-1.1
"Agtr1b",-0.1
"Agtr2",-1
"Agtrap",-0.4
"Ahctf1",-0.1
"Ahcy",-2.1
"Ahcyl1",0.5
"Ahcyl2",0.1
"Ahdc1",-0.4
"Ahi1",0.5
"Ahnak",0.7
"Ahnak2",0.2
"Ahr",-0.4
"Ahrr",0.1
"Ahsa1",-0.3
"Ahsa2",0.4
"AI314180",0.1
"AI413582",0.1
"AI429214",1.7
"AI464131",0.4
"AI481877",-0.2
"AI593442",0.9
"AI597479",-0.8
"AI606181",0.3
"AI661453",-0.1
"AI837181",-0.2
"AI846148",-0.6
"AI854703",0.4
"AI987944",0.2
"Aida",0.3
"Aif1",0.1
"Aif1l",0.2
"Aifm1",0.9
"Aifm2",-0.1
"Aifm3",-0.5
"Aig1",0.2
"Aim1",-0.2
"Aim1l",0
"Aim2",0.2
"Aimp1",-0.2
"Aimp2",0
"Aip",0.4
"Aipl1",-0.3
"Aire",-0.1
"Ajap1",-0.8
"Ajuba",0.2
"AK010878",0.1
"Ak1",0.1
"AK157302",0
"Ak2",-0.1
"Ak3",1.9
"Ak4",-0.6
"Ak5",-0.7
"Ak6",0
"Ak8",0.4
"Ak9",0.5
"Akain1",-0.3
"Akap1",-0.2
"Akap10",0.3
"Akap11",-0.9
"Akap12",1
"Akap13",-1
"Akap14",-0.2
"Akap17b",-0.3
"Akap2",0.1
"Akap5",0.1
"Akap6",-0.4
"Akap7",0.4
"Akap8",0.1
"Akap8l",-0.3
"Akap9",0
"Akip1",0
"Akirin1",0.1
"Akirin2",-0.1
"Akna",1.4
"Akp3",0.4
"Akr1a1",0.1
"Akr1b10",0.6
"Akr1b3",-0.2
"Akr1b8",0
"Akr1c14",-0.1
"Akr1c18",0
"Akr1c20",0
"Akr1d1",0.3
"Akr1e1",0
"Akr7a5",0.6
"Akt1",1.7
"Akt1s1",-0.4
"Akt2",0.5
"Akt3",-0.7
"Aktip",0.5
"Alad",0.2
"Alas1",0
"Alas2",0.7
"Alcam",0.2
"Aldh16a1",0.3
"Aldh18a1",-0.9
"Aldh1a1",3.1
"Aldh1a2",0.5
"Aldh1a3",-0.2
"Aldh1a7",-0.1
"Aldh1b1",0
"Aldh1l1",1.9
"Aldh1l2",0.3
"Aldh2",1
"Aldh3a1",0.3
"Aldh3a2",0
"Aldh3b1",-0.1
"Aldh3b2",-0.4
"Aldh3b3",0.5
"Aldh4a1",0.6
"Aldh5a1",0.8
"Aldh6a1",1.2
"Aldh7a1",0.3
"Aldh8a1",0.3
"Aldh9a1",0.2
"Aldoa",0.1
"Aldoart2",-0.2
"Aldob",0
"Aldoc",1.3
"Alg1",-0.2
"Alg10b",-1.4
"Alg11",0.1
"Alg12",-0.1
"Alg13",0.1
"Alg14",0.1
"Alg2",-0.1
"Alg3",0.6
"Alg5",0.1
"Alg6",-0.7
"Alg8",0
"Alg9",-0.1
"Alk",0.4
"Alkbh1",-0.2
"Alkbh2",0.1
"Alkbh3",0.1
"Alkbh4",-0.3
"Alkbh5",0.7
"Alkbh6",0
"Alkbh7",0.1
"Alkbh8",0
"Allc",0
"Alms1",0
"Alox12",-0.4
"Alox12b",0.2
"Alox12e",0.5
"Alox5",0.2
"Alox5ap",0.4
"Alox8",0.4
"Aloxe3",0.3
"Alpk1",-0.1
"Alpk2",-0.1
"Alpk3",0.8
"Alpl",0.4
"Als2",-1.4
"Als2cl",0.4
"Als2cr12",0
"Alx4",0.1
"Alyref",1.1
"Alyref2",0.1
"Amacr",-0.6
"Ambra1",-0.5
"Amd1",0
"Amd2",0
"Amdhd2",-0.3
"Amer1",0.7
"Amer2",0.3
"Amer3",-1.8
"Amfr",0
"Amh",0
"Amhr2",-0.3
"Amica1",0
"Amigo1",0
"Amigo2",-0.7
"Amigo3",0.3
"Ammecr1",0.2
"Ammecr1l",0
"Amn",0.1
"Amn1",-0.3
"Amot",0.4
"Amotl1",0.9
"Amotl2",1.1
"Ampd2",0
"Ampd3",0.3
"Amph",-0.6
"Amt",0
"Amy1",0.3
"Amy2a2",0.1
"Amy2a3",0.1
"Amy2a4",0.1
"Amz1",0.1
"Amz2",-0.6
"Anapc1",0.2
"Anapc10",0.1
"Anapc11",0.2
"Anapc13",-0.4
"Anapc15",0.1
"Anapc16",-0.5
"Anapc2",0.4
"Anapc4",0
"Anapc5",-0.4
"Anapc7",0
"Ang",0.1
"Angel1",-0.1
"Angel2",-0.1
"Angpt1",0.2
"Angpt2",-0.1
"Angptl1",0.2
"Angptl2",0
"Angptl3",-0.4
"Angptl4",0.8
"Angptl6",-0.5
"Angptl7",-0.9
"Ank",0.1
"Ank1",0.1
"Ank2",-0.1
"Ank3",-0.1
"Ankdd1a",0
"Ankdd1b",-0.2
"Ankef1",0.2
"Ankfy1",0.3
"Ankhd1",0
"Ankib1",0.3
"Ankle1",-0.5
"Ankle2",0
"Ankmy1",0.7
"Ankmy2",-0.3
"Ankra2",-0.6
"Ankrd10",0
"Ankrd11",0.3
"Ankrd12",0.2
"Ankrd13a",0.4
"Ankrd13b",-0.2
"Ankrd13c",-0.2
"Ankrd13d",0
"Ankrd16",-0.1
"Ankrd17",-0.2
"Ankrd2",-0.2
"Ankrd23",-0.5
"Ankrd24",-0.2
"Ankrd26",0
"Ankrd27",-0.5
"Ankrd28",0.1
"Ankrd29",-0.7
"Ankrd33b",-0.2
"Ankrd34a",-0.2
"Ankrd34b",0.2
"Ankrd34c",0
"Ankrd35",-0.1
"Ankrd37",-0.1
"Ankrd39",0
"Ankrd40",0.5
"Ankrd42",0.2
"Ankrd44",0.7
"Ankrd45",0.2
"Ankrd46",-0.2
"Ankrd49",0.1
"Ankrd50",1.1
"Ankrd52",-0.1
"Ankrd53",0.9
"Ankrd54",0.1
"Ankrd55",-0.3
"Ankrd6",0.2
"Ankrd61",0.1
"Ankrd63",-0.4
"Ankrd9",0.4
"Anks1",0.7
"Anks1b",-0.2
"Anks3",0.2
"Anks4b",-0.7
"Anks6",0
"Ankub1",-0.1
"Ankzf1",-0.4
"Anln",0.4
"Ano1",0.4
"Ano10",0.1
"Ano2",-0.2
"Ano3",-0.9
"Ano4",0
"Ano5",0.6
"Ano6",0
"Ano8",-1.2
"Ano9",0
"Anp32a",-1
"Anp32b",0.1
"Anp32e",0.2
"Anpep",0.2
"Antxr1",0.6
"Antxr2",0.1
"Anxa11",-1.1
"Anxa2",0.2
"Anxa3",0.9
"Anxa4",0.2
"Anxa5",0.8
"Anxa6",0.3
"Anxa7",-0.5
"Anxa9",0.1
"Aoah",0.2
"Aoc2",-0.3
"Aoc3",0.1
"Aox1",1.2
"Aox3",-0.1
"Aox4",-0.4
"Ap1ar",-0.4
"Ap1b1",0.6
"Ap1g1",0
"Ap1g2",-0.8
"Ap1m1",-0.2
"Ap1s1",0
"Ap1s2",1
"Ap1s3",-0.5
"Ap2a1",-0.4
"Ap2a2",-0.4
"Ap2b1",-0.2
"Ap2m1",-0.1
"Ap2s1",0.1
"Ap3b1",-0.1
"Ap3b2",-1.5
"Ap3d1",-0.3
"Ap3m1",0.1
"Ap3m2",-0.6
"Ap3s1",0.2
"Ap3s2",0.1
"Ap4b1",-0.2
"Ap4e1",0.1
"Ap4m1",0.2
"Ap4s1",-0.7
"Ap5b1",-0.2
"Ap5m1",-0.1
"Ap5s1",0
"Ap5z1",0
"Apaf1",0.1
"Apba1",0.7
"Apba2",-0.2
"Apba3",0.4
"Apbb1",-0.4
"Apbb1ip",-0.1
"Apbb2",0
"Apc",1
"Apc2",-0.5
"Apcdd1",-0.3
"Apeh",0.6
"Apex1",-0.1
"Apex2",0.3
"Aph1a",-0.3
"Aph1b",-0.1
"Aph1c",-0.3
"Api5",-1.1
"Apip",0.1
"Apitd1",0.1
"Aplf",-0.1
"Apln",0.5
"Aplp1",0.1
"Aplp2",0.3
"Apmap",0.2
"Apoa1bp",-0.3
"Apoa2",0
"Apoa4",0.4
"Apobec1",0.2
"Apobec2",0
"Apobec3",0
"Apobec4",NA
"Apoc1",0.2
"Apod",1.1
"Apoe",1.5
"Apof",-0.3
"Apoh",-0.1
"Apol6",-0.2
"Apol7b",-0.3
"Apol8",1.1
"Apold1",0.9
"Apom",-0.2
"Apon",-0.5
"Apoo",-0.1
"Apoo-ps",NA
"Apool",0.2
"Apopt1",0.1
"App",-0.3
"Appbp2",0.8
"Appl1",-0.1
"Appl2",0.7
"Aprt",0.2
"Aptx",0.2
"Aqp11",0.1
"Aqp12",-0.1
"Aqp2",-0.2
"Aqp3",-0.1
"Aqp4",1.1
"Aqp7",-0.1
"Aqp9",0.4
"Aqr",0.2
"Ar",0.1
"Araf",-0.1
"Arap1",0.6
"Arap2",-0.5
"Arap3",0.3
"Arc",-0.7
"Arcn1",0.8
"Areg",0
"Arel1",-0.3
"Arf1",-1.3
"Arf2",0.4
"Arf3",-0.6
"Arf4",-0.5
"Arf5",0.3
"Arf6",0.6
"Arfgap1",-0.1
"Arfgap2",-0.2
"Arfgap3",-0.7
"Arfgef1",0
"Arfgef2",0
"Arfgef3",-1.1
