"gene","logP"
"A430105I19Rik",0
"A4galt",-0.1
"A530016L24Rik",0
"A530064D06Rik",-0.2
"A530084C06Rik",0.2
"A530099J19Rik",0.1
"A630001G21Rik",0.2
"A630010A05Rik",0.2
"A630076J17Rik",0.2
"A730015C16Rik",0
"A730017C20Rik",0.1
"A730061H03Rik",-0.1
"A730071L15Rik",0
"A830010M20Rik",0
"A830018L16Rik",-0.1
"A830031A19Rik",0
"A830080D01Rik",0
"A930004D18Rik",0
"A930009A15Rik",0.1
"A930011G23Rik",0.2
"A930017K11Rik",-0.2
"A930018M24Rik",0.1
"A930033H14Rik",0.1
"AA415398",0.6
"AA986860",-0.1
"Aaas",-0.3
"Aacs",0.2
"Aadat",0
"Aaed1",1.1
"Aagab",0
"Aak1",0
"Aamdc",0
"Aamp",0.1
"Aanat",0
"Aar2",0.1
"Aard",-0.1
"Aars",0
"Aars2",0.2
"Aarsd1",0.8
"Aasdh",0
"Aasdhppt",0.1
"Aass",0.1
"Aatf",-0.1
"Aatk",0
"Abat",0.4
"Abca1",0.4
"Abca17",-0.1
"Abca2",0
"Abca3",0.4
"Abca4",0.1
"Abca5",0.5
"Abca6",0.1
"Abca7",0.5
"Abca8a",0
"Abca8b",0.2
"Abca9",0.7
"Abcb10",-0.1
"Abcb11",0
"Abcb1a",0
"Abcb1b",0
"Abcb4",-0.1
"Abcb6",-1
"Abcb7",-0.1
"Abcb8",-0.3
"Abcb9",0.2
"Abcc1",-0.3
"Abcc10",0.1
"Abcc2",-0.2
"Abcc3",0
"Abcc4",0.2
"Abcc5",0.3
"Abcc6",0
"Abcc8",0.2
"Abcc9",0
"Abcd1",0.2
"Abcd2",-0.1
"Abcd3",0.3
"Abcd4",-0.3
"Abce1",-0.1
"Abcf1",0
"Abcf2",0
"Abcf3",0.1
"Abcg1",-0.7
"Abcg2",0
"Abcg4",0
"Abcg8",0
"Abhd10",-0.1
"Abhd11",-0.1
"Abhd12",0.1
"Abhd12b",0
"Abhd13",0
"Abhd14a",0
"Abhd14b",0
"Abhd15",0
"Abhd16a",0
"Abhd16b",0.2
"Abhd17a",-0.1
"Abhd17b",0.3
"Abhd17c",0.6
"Abhd18",0
"Abhd2",-0.1
"Abhd3",0
"Abhd4",0
"Abhd5",0.1
"Abhd6",0.2
"Abhd8",0
"Abi1",0
"Abi2",-0.2
"Abi3",0.2
"Abi3bp",0
"Abl1",-0.1
"Abl2",0.1
"Ablim1",-0.1
"Ablim2",-0.1
"Ablim3",0.1
"Abr",-0.2
"Abracl",0.4
"Abt1",0
"Abtb1",0
"Abtb2",-0.1
"AC139131.1",0.7
"Acaa1a",0
"Acaa1b",-0.2
"Acaa2",0.4
"Acaca",0.1
"Acacb",0.5
"Acad10",0.3
"Acad11",0.1
"Acad12",-0.1
"Acad8",0.5
"Acad9",0.1
"Acadl",0.2
"Acadm",0.4
"Acads",0.9
"Acadsb",-0.6
"Acadvl",-0.2
"Acan",0.3
"Acap2",0.1
"Acap3",0.1
"Acat1",0.3
"Acat2",0
"Acat3",0
"Acbd3",0.1
"Acbd4",-0.1
"Acbd5",0.1
"Acbd6",-0.1
"Accs",0
"Acd",0.1
"Ace",0.1
"Ace2",0.1
"Acer1",-0.2
"Acer2",0.2
"Acer3",0.3
"Ache",0.7
"Acin1",-0.2
"Ackr1",-0.1
"Ackr3",0
"Ackr4",-0.4
"Acly",0.1
"Acmsd",0.1
"Aco1",0
"Aco2",0.1
"Acot1",0.3
"Acot11",0.4
"Acot12",0.1
"Acot13",0.8
"Acot2",0
"Acot3",-0.2
"Acot4",0.6
"Acot5",-0.2
"Acot6",-0.6
"Acot7",0.6
"Acot8",0.1
"Acot9",-0.2
"Acox1",-0.1
"Acox3",0.2
"Acp1",-0.2
"Acp2",0.1
"Acp6",0.4
"Acp7",0
"Acr",-0.2
"Acrbp",0.1
"Acsbg1",0.8
"Acsbg2",0.1
"Acsf2",-0.1
"Acsf3",-0.6
"Acsl1",-0.1
"Acsl3",0
"Acsl4",-0.1
"Acsl5",-0.1
"Acsl6",0
"Acsm2",0.2
"Acss1",1.1
"Acss2",0.1
"Acta1",-0.1
"Acta2",0.2
"Actb",-0.1
"Actg1",0.4
"Actl10",0.8
"Actl6a",0
"Actl6b",0.1
"Actl7a",0
"Actl9",-0.1
"Actn1",-0.1
"Actn2",-0.4
"Actn3",-0.3
"Actn4",-0.1
"Actr10",0.2
"Actr1a",0.1
"Actr1b",0.3
"Actr2",-0.1
"Actr3",-0.2
"Actr3b",0.1
"Actr5",0.2
"Actr6",-0.3
"Actr8",0
"Actrt3",0
"Acvr1",-0.2
"Acvr1b",-0.1
"Acvr1c",-0.2
"Acvr2a",-0.6
"Acvr2b",0
"Acvrl1",0
"Acy1",0
"Acy3",0
"Acyp1",0.2
"Acyp2",0.1
"Ada",0.2
"Adad2",0.1
"Adal",-0.1
"Adam10",-0.2
"Adam11",0.1
"Adam12",0.1
"Adam15",0.3
"Adam17",0.1
"Adam19",0.5
"Adam1a",0.8
"Adam1b",NA
"Adam21",-0.5
"Adam22",0.1
"Adam23",0.1
"Adam26b",0.1
"Adam28",0.2
"Adam4",0.2
"Adam8",-0.1
"Adam9",0.1
"Adamts1",1.3
"Adamts10",0.1
"Adamts13",0.1
"Adamts14",0.4
"Adamts15",0
"Adamts17",0.1
"Adamts18",0.8
"Adamts19",0.3
"Adamts2",0.3
"Adamts20",-0.3
"Adamts3",-0.6
"Adamts4",-0.3
"Adamts5",0.2
"Adamts6",0
"Adamts8",0.3
"Adamts9",0.2
"Adamtsl2",0
"Adamtsl3",-0.1
"Adamtsl4",0.1
"Adamtsl5",-0.4
"Adap1",1.3
"Adap2",-0.1
"Adar",0
"Adarb1",-0.4
"Adarb2",0.3
"Adat1",-0.1
"Adat2",-0.5
"Adat3",-0.3
"Adck1",0.6
"Adck2",-0.1
"Adck5",-0.1
"Adcy1",-0.3
"Adcy10",-0.1
"Adcy2",-0.1
"Adcy3",0.1
"Adcy4",0.1
"Adcy5",-0.2
"Adcy6",1.1
"Adcy7",0
"Adcy8",-0.1
"Adcy9",-0.3
"Adcyap1r1",-0.1
"Add1",-0.2
"Add2",-0.2
"Add3",0
"Adgra1",0.1
"Adgra2",0.3
"Adgra3",0.6
"Adgrb1",-0.1
"Adgrb2",-0.2
"Adgrb3",-0.2
"Adgrd1",-0.2
"Adgre1",-0.1
"Adgre5",-0.4
"Adgrf2",0.2
"Adgrf4",0
"Adgrf5",0.1
"Adgrg1",0.1
"Adgrg2",0
"Adgrg4",0
"Adgrg6",0
"Adgrl1",-0.3
"Adgrl2",0.1
"Adgrl3",0
"Adgrl4",0.5
"Adgrv1",0
"Adh5",0.2
"Adh6b",0.1
"Adhfe1",0.1
"Adi1",-0.1
"Adipor1",0.1
"Adipor2",0.3
"Adk",0.4
"Adm",0.3
"Adnp",0.1
"Adnp2",0.3
"Ado",0.5
"Adora1",0.3
"Adora2a",-0.2
"Adora2b",0.2
"Adora3",-0.3
"Adpgk",0.1
"Adprh",0.3
"Adprhl2",-0.4
"Adprm",0
"Adra1a",0.1
"Adra1b",0.2
"Adra1d",0.1
"Adra2a",0.1
"Adra2b",0.1
"Adra2c",0
"Adrb1",0.1
"Adrb2",-0.3
"Adrbk1",-0.1
"Adrbk2",0.2
"Adrm1",-0.2
"Adsl",-0.2
"Adss",0.2
"Adssl1",0.3
"Adtrp",0
"Aebp1",0
"Aebp2",0
"Aen",0
"Aes",0.1
"AF366264",0.2
"AF529169",0
"Afap1",0
"Afap1l1",-0.1
"Afap1l2",0
"Aff1",0
"Aff2",-0.2
"Aff3",0.1
"Aff4",-0.1
"Afg3l1",0.3
"Afg3l2",-0.7
"Afmid",0
"Aftph",-0.1
"Aga",0.1
"Agap1",-0.3
"Agap2",0.2
"Agap3",0.2
"Agbl1",0.1
"Agbl2",0.1
"Agbl3",0
"Agbl4",0
"Agbl5",-0.1
"Ager",-0.1
"Agfg1",-0.1
"Agfg2",0.1
"Aggf1",-1.4
"Agk",0.2
"Agl",0
"Agmat",-0.2
"Agmo",0
"Ago1",-0.3
"Ago2",-0.1
"Ago3",0.2
"Ago4",-1.1
"Agpat1",0.1
"Agpat2",0
"Agpat3",0.1
"Agpat4",-0.1
"Agpat5",0.1
"Agpat9",0
"Agps",-0.1
"Agrn",0.3
"Agrp",0
"Agt",0.2
"Agtpbp1",-0.3
"Agtr1b",0.3
"Agtr2",0
"Agtrap",0
"Ahctf1",0.2
"Ahcy",0.2
"Ahcyl1",0.2
"Ahcyl2",-0.1
"Ahdc1",0
"Ahi1",-0.2
"Ahnak",-1
"Ahr",0
"Ahrr",-0.1
"Ahsa1",-0.2
"Ahsa2",0.4
"AI314180",-0.1
"AI413582",0.5
"AI429214",NA
"AI464131",0.5
"AI467606",0
"AI593442",-0.2
"AI597479",0
"AI606181",-0.6
"AI661453",0.1
"AI837181",0.3
"AI846148",0.3
"AI854703",-0.1
"AI987944",0
"Aicda",-0.1
"Aida",0
"Aif1",0
"Aif1l",0.2
"Aifm1",-0.1
"Aifm2",0.1
"Aifm3",-0.4
"Aig1",-0.2
"Aim1",0
"Aim2",0.1
"Aimp1",0.1
"Aimp2",0.2
"Aip",0
"Aipl1",-0.1
"Aire",-0.1
"Ajap1",0.1
"Ajuba",0
"AK010878",-0.2
"Ak1",0.1
"AK157302",0
"Ak2",-0.1
"Ak3",-0.1
"Ak4",0.4
"Ak5",-0.1
"Ak6",0.6
"Ak7",-0.3
"Ak8",-0.4
"Ak9",-0.1
"Akain1",0.6
"Akap1",0.1
"Akap10",0
"Akap11",-0.1
"Akap12",1
"Akap13",0.2
"Akap14",-0.1
"Akap17b",0.1
"Akap2",0.4
"Akap5",-0.1
"Akap6",-0.4
"Akap7",-0.2
"Akap8",0.3
"Akap8l",0.3
"Akap9",0.2
"Akip1",-0.1
"Akirin1",0.9
"Akirin2",0.2
"Akna",0.3
"Aknad1",-0.1
"Akp3",0.1
"Akr1a1",0.1
"Akr1b10",-0.2
"Akr1b3",0.4
"Akr1c14",0
"Akr1c19",0
"Akr1d1",0.2
"Akr1e1",0.4
"Akr7a5",0.2
"Akt1",0.3
"Akt1s1",0
"Akt2",0.1
"Akt3",-0.1
"Aktip",0.1
"Alad",0
"Alas1",-0.4
"Alas2",-0.3
"Alcam",0.3
"Aldh16a1",0.1
"Aldh18a1",0.2
"Aldh1a1",0.4
"Aldh1a2",0
"Aldh1a3",-0.1
"Aldh1b1",0.3
"Aldh1l1",-0.3
"Aldh1l2",0.3
"Aldh2",-0.1
"Aldh3a2",0.3
"Aldh3b1",0.2
"Aldh3b2",0
"Aldh4a1",0.3
"Aldh5a1",-0.3
"Aldh6a1",0.3
"Aldh7a1",0.1
"Aldh8a1",0.2
"Aldh9a1",0.4
"Aldoa",0.2
"Aldoart2",0
"Aldob",-0.1
"Aldoc",1.3
"Alg1",-0.3
"Alg10b",0.1
"Alg11",-0.4
"Alg12",0.1
"Alg13",0
"Alg14",0
"Alg2",0.2
"Alg3",-0.1
"Alg5",0.3
"Alg6",-0.2
"Alg8",0.9
"Alg9",0.1
"Alk",-0.3
"Alkbh1",0
"Alkbh2",-0.2
"Alkbh3",-0.1
"Alkbh4",0.1
"Alkbh5",0
"Alkbh6",0.1
"Alkbh7",0.2
"Alkbh8",0.2
"Allc",0
"Alms1",0.5
"Alox12",-0.1
"Alox12b",0.2
"Alox5ap",0.1
"Alox8",-0.2
"Aloxe3",0.1
"Alpk1",0.1
"Alpk3",-0.3
"Alpl",0
"Als2",-0.2
"Als2cl",0
"Als2cr12",0.2
"Alx4",0
"Alyref",0.1
"Alyref2",0.4
"Amacr",-0.1
"Ambra1",0.1
"Amd1",-0.7
"Amd2",-0.3
"Amdhd2",0.1
"Amer1",0.4
"Amer2",0
"Amer3",-2
"Amfr",0.2
"Amh",1
"Amhr2",0
"Amigo1",-0.7
"Amigo2",0.8
"Amigo3",-1.1
"Ammecr1",0.4
"Ammecr1l",-0.3
"Amn",-0.1
"Amn1",0.1
"Amot",0
"Amotl1",0.2
"Amotl2",0
"Ampd2",-0.6
"Ampd3",-0.1
"Amph",0.3
"Amt",-0.2
"Amy1",0
"Amy2a2",0.1
"Amy2a3",0.1
"Amy2a4",0.1
"Amy2a5",0
"Amz1",0
"Amz2",-0.1
"Anapc1",0.2
"Anapc10",0
"Anapc11",0.1
"Anapc13",-0.1
"Anapc15",0
"Anapc16",0.1
"Anapc2",-0.5
"Anapc4",0.2
"Anapc5",0
"Anapc7",0.1
"Ang",-0.1
"Angel1",1.2
"Angel2",0.1
"Angpt1",0.3
"Angpt2",-0.2
"Angptl1",-0.1
"Angptl2",0.1
"Angptl4",0.2
"Angptl6",-0.2
"Angptl7",-0.3
"Angptl8",-0.2
"Ank",0.1
"Ank1",0
"Ank2",-0.1
"Ank3",-0.1
"Ankdd1a",-1
"Ankdd1b",0.1
"Ankef1",0
"Ankfy1",0
"Ankhd1",0
"Ankib1",0.3
"Ankle1",-0.3
"Ankle2",-0.2
"Ankmy1",-0.1
"Ankmy2",-0.2
"Ankra2",0
"Ankrd10",-0.1
"Ankrd11",-0.2
"Ankrd12",-0.2
"Ankrd13a",-0.4
"Ankrd13b",0.1
"Ankrd13c",-0.1
"Ankrd13d",0.1
"Ankrd16",-0.2
"Ankrd17",-0.4
"Ankrd2",0
"Ankrd23",-0.1
"Ankrd24",0.1
"Ankrd26",0.1
"Ankrd27",-0.4
"Ankrd28",0.2
"Ankrd29",0.7
"Ankrd31",-0.2
"Ankrd33b",-0.5
"Ankrd34a",0.1
"Ankrd34b",0.7
"Ankrd34c",-0.1
"Ankrd35",0.1
"Ankrd37",0.4
"Ankrd39",-0.2
"Ankrd40",0
"Ankrd42",0.2
"Ankrd44",0.1
"Ankrd45",-0.2
"Ankrd46",-0.4
"Ankrd49",0.1
"Ankrd50",-0.2
"Ankrd52",0.1
"Ankrd53",-0.2
"Ankrd54",0.2
"Ankrd55",-0.1
"Ankrd6",0
"Ankrd61",0
"Ankrd63",0.6
"Ankrd9",0
"Anks1",0
"Anks1b",0
"Anks3",0.7
"Anks4b",0.1
"Anks6",0
"Ankub1",0
"Ankzf1",-0.1
"Anln",0.8
"Ano1",0
"Ano10",0.3
"Ano2",0
"Ano3",-1
"Ano4",0.1
"Ano5",0
"Ano6",0.3
"Ano8",0.1
"Anp32a",-0.4
"Anp32b",-0.3
"Anp32e",0
"Anpep",-0.1
"Antxr1",0.1
"Antxr2",-0.3
"Anxa11",0
"Anxa2",-0.1
"Anxa3",0.1
"Anxa4",0
"Anxa5",-0.1
"Anxa6",-0.2
"Anxa7",0.5
"Anxa9",0
"Aoah",0
"Aoc2",-0.4
"Aoc3",0.2
"Aox1",0
"Aox3",0
"Ap1ar",0.2
"Ap1b1",0
"Ap1g1",-0.1
"Ap1g2",0
"Ap1m1",-0.1
"Ap1s1",-0.1
"Ap1s2",0.5
"Ap1s3",0
"Ap2a1",-0.1
"Ap2a2",0.1
"Ap2b1",0.1
"Ap2m1",0.3
"Ap2s1",0.2
"Ap3b1",-0.5
"Ap3b2",0.5
"Ap3d1",-0.2
"Ap3m1",0.2
"Ap3m2",0.3
"Ap3s1",0.1
"Ap3s2",-0.2
"Ap4b1",0
"Ap4e1",-0.1
"Ap4m1",-0.3
"Ap4s1",0
"Ap5b1",0.1
"Ap5m1",-0.4
"Ap5s1",0.1
"Ap5z1",0.1
"Apaf1",-0.2
"Apba1",0
"Apba2",0.1
"Apba3",1.2
"Apbb1",-0.1
"Apbb1ip",1.1
"Apbb2",0
"Apc",0.1
"Apc2",0.3
"Apcdd1",-0.1
"Apeh",0
"Apex1",-0.2
"Apex2",0
"Aph1a",-0.6
"Aph1b",-0.3
"Aph1c",0.6
"Api5",0.2
"Apip",0.2
"Apitd1",0
"Aplf",0
"Apln",0.5
"Aplp1",-0.2
"Aplp2",0.2
"Apmap",0
"Apoa1bp",0.2
"Apobec1",0.1
"Apobec3",0
"Apod",0.2
"Apoe",0.7
"Apof",0
"Apol6",0
"Apol7b",0.1
"Apol8",0.2
"Apold1",3.5
"Apom",-0.1
"Apon",-0.1
"Apoo",-0.1
"Apool",-0.2
"Apopt1",0.2
"App",0.3
"Appbp2",-0.1
"Appl1",-0.6
"Appl2",0.3
"Aprt",0.2
"Aptx",0.1
"Aqp1",0.1
"Aqp11",-0.6
"Aqp3",-0.4
"Aqp4",0.9
"Aqp7",-0.1
"Aqp9",0.1
"Aqr",0
"Ar",-0.1
"Araf",0.1
"Arap1",0.1
"Arap2",0.5
"Arap3",0
"Arc",1.2
"Arcn1",0
"Areg",0.2
"Arel1",0.1
"Arf1",0.8
"Arf2",0.2
"Arf3",-0.4
"Arf4",0.3
"Arf5",0.2
"Arf6",0.2
"Arfgap1",0
"Arfgap2",-0.1
"Arfgap3",0.9
"Arfgef1",0.7
"Arfgef2",0.2
"Arfgef3",0.2
"Arfip1",-0.1
"Arfip2",-0.2
"Arfrp1",0
"Arg1",-0.1
"Arg2",0
"Arglu1",0.1
"Arhgap1",-0.1
"Arhgap10",0.1
"Arhgap11a",0.3
"Arhgap12",0.2
"Arhgap15",0.3
"Arhgap17",0
"Arhgap18",0.1
"Arhgap19",0.1
"Arhgap20",0.1
"Arhgap21",0.1
"Arhgap22",0.3
"Arhgap23",0.5
"Arhgap24",-0.1
"Arhgap25",0.1
"Arhgap26",0.2
"Arhgap27",0.1
"Arhgap29",-0.2
"Arhgap30",-0.2
"Arhgap31",0
"Arhgap32",-0.3
"Arhgap33",-0.2
"Arhgap35",-0.1
"Arhgap36",0
"Arhgap39",-0.1
"Arhgap4",0
"Arhgap40",0.1
"Arhgap42",0.1
"Arhgap44",0.1
"Arhgap5",0
"Arhgap6",0
"Arhgdia",-0.4
"Arhgdib",0
"Arhgdig",0
"Arhgef1",0
"Arhgef10",0.3
"Arhgef10l",-0.1
"Arhgef11",-0.3
"Arhgef12",-0.6
"Arhgef15",0.7
"Arhgef17",0
"Arhgef18",-0.1
"Arhgef19",0.2
"Arhgef2",0
"Arhgef25",0.7
"Arhgef26",0.4
"Arhgef28",-0.1
"Arhgef3",-0.2
"Arhgef33",-0.2
"Arhgef37",-0.1
"Arhgef4",-0.1
"Arhgef40",0.1
"Arhgef5",0
"Arhgef6",0.4
"Arhgef7",0.1
"Arhgef9",-0.2
"Arid1a",-0.1
"Arid1b",0.1
"Arid2",0
"Arid3a",0.3
"Arid3b",0.1
"Arid3c",0.2
"Arid4a",0
