"gene","logP"
"4930430F08Rik",-1.5
"4930432K21Rik",0
"4930442H23Rik",0.1
"4930444P10Rik",0.1
"4930447A16Rik",0.1
"4930447C04Rik",-0.1
"4930451G09Rik",-0.1
"4930452B06Rik",0.7
"4930453N24Rik",0
"4930455H04Rik",-0.3
"4930467E23Rik",0.2
"4930474N05Rik",0
"4930486L24Rik",0
"4930502E18Rik",0.1
"4930503L19Rik",0
"4930507D05Rik",0.2
"4930512M02Rik",0.1
"4930518I15Rik",-0.7
"4930522L14Rik",-0.1
"4930524B15Rik",-0.1
"4930524J08Rik",-0.4
"4930538K18Rik",-0.3
"4930539E08Rik",-0.1
"4930550C14Rik",0
"4930562C15Rik",0.1
"4930563I02Rik",0
"4930578C19Rik",-0.1
"4930578G10Rik",0.1
"4930579G24Rik",-0.3
"4930590J08Rik",0
"4931406B18Rik",0
"4931406C07Rik",-0.2
"4931406P16Rik",0.2
"4931414P19Rik",-0.5
"4931422A03Rik",0
"4931423N10Rik",-0.1
"4931428F04Rik",0.3
"4931428L18Rik",0
"4931429L15Rik",0
"4931440F15Rik",0.1
"4932411N23Rik",0
"4932414N04Rik",0.1
"4932438A13Rik",0.1
"4932438H23Rik",0.1
"4933402D24Rik",-0.2
"4933402N03Rik",-0.1
"4933405L10Rik",0.1
"4933407L21Rik",0
"4933408B17Rik",-0.3
"4933408J17Rik",-0.2
"4933411K16Rik",-0.1
"4933413G19Rik",-0.1
"4933415A04Rik",-0.3
"4933416C03Rik",-0.1
"4933424G06Rik",-0.1
"4933427D14Rik",0.2
"4933427I04Rik",0.3
"4933428G20Rik",-1.1
"4933430I17Rik",0
"4933434E20Rik",0.3
"5031414D18Rik",-0.2
"5031439G07Rik",0.6
"5330417C22Rik",0.2
"5430403G16Rik",0
"5430416O09Rik",0.9
"5430427O19Rik",1.4
"5730409E04Rik",-0.1
"5730455P16Rik",-0.4
"5730480H06Rik",-0.1
"5730507C01Rik",-0.1
"5730508B09Rik",-0.1
"5730522E02Rik",0
"5730559C18Rik",0
"5830411N06Rik",-0.3
"5830454E08Rik",-0.7
"6030419C18Rik",0.1
"6030445D17Rik",0.4
"6030458C11Rik",-0.8
"6030468B19Rik",0
"6330408A02Rik",0
"6430531B16Rik",0
"6430548M08Rik",0.1
"6430550D23Rik",-0.1
"6430571L13Rik",0.1
"6430573F11Rik",0.1
"6720489N17Rik",-0.4
"6820408C15Rik",-0.1
"7530416G11Rik",NA
"8030462N17Rik",-0.1
"8430408G22Rik",-0.1
"9030612E09Rik",0.4
"9030617O03Rik",0
"9030624G23Rik",-0.6
"9030624J02Rik",0
"9130008F23Rik",-0.2
"9130011E15Rik",0.1
"9130019O22Rik",-0.2
"9130023H24Rik",0.1
"9130401M01Rik",0.2
"9130409I23Rik",0
"9230019H11Rik",0.3
"9230104M06Rik",0
"9230106D20Rik",-0.1
"9230110C19Rik",-0.5
"9330151L19Rik",-0.8
"9330159F19Rik",-0.6
"9330161L09Rik",0.5
"9330182L06Rik",-0.1
"9430015G10Rik",0.1
"9430016H08Rik",0.6
"9430020K01Rik",0.5
"9430038I01Rik",0
"9430076C15Rik",-0.1
"9430097D07Rik",0
"9530053A07Rik",0.2
"9530068E07Rik",0
"9530077C05Rik",0.5
"9830107B12Rik",-0.7
"9930021J03Rik",0
"9930111J21Rik1",0
"9930111J21Rik2",0.1
"A130010J15Rik",-0.2
"A130051J06Rik",-0.1
"A230046K03Rik",0.1
"A230050P20Rik",-0.7
"A2m",NA
"A330017A19Rik",0
"A3galt2",-0.1
"A430005L14Rik",0
"A430033K04Rik",-0.1
"A430078G23Rik",0.2
"A430105I19Rik",0
"A4galt",0
"A530016L24Rik",-0.1
"A530064D06Rik",-0.2
"A530084C06Rik",-0.1
"A530099J19Rik",-0.6
"A630001G21Rik",0.1
"A630010A05Rik",-0.1
"A730015C16Rik",-0.1
"A730017C20Rik",0
"A730046J19Rik",0
"A730049H05Rik",0.2
"A730061H03Rik",0.1
"A730071L15Rik",-0.1
"A830005F24Rik",1
"A830010M20Rik",4.8
"A830018L16Rik",0.1
"A830031A19Rik",-0.1
"A830080D01Rik",-0.1
"A930004D18Rik",1.5
"A930009A15Rik",0
"A930011G23Rik",0.4
"A930017K11Rik",0
"A930018M24Rik",-0.6
"A930033H14Rik",0.2
"AA415398",0.3
"AA986860",0.6
"Aaas",-0.6
"Aacs",0.1
"Aadat",-0.1
"Aaed1",0
"Aagab",0.1
"Aak1",-0.3
"Aamdc",-0.3
"Aamp",0
"Aanat",-0.1
"Aar2",0
"Aard",-0.2
"Aars",0.1
"Aars2",0
"Aarsd1",-0.1
"Aasdh",-0.1
"Aasdhppt",0.3
"Aass",-0.1
"Aatf",0
"Aatk",-0.3
"Abat",0.2
"Abca1",0.1
"Abca12",0.1
"Abca17",0
"Abca2",0.1
"Abca3",0.4
"Abca4",0
"Abca5",1.8
"Abca6",0.4
"Abca7",0.1
"Abca8a",0.1
"Abca8b",0.2
"Abca9",0.5
"Abcb10",-0.7
"Abcb11",-0.1
"Abcb1a",0
"Abcb1b",-0.1
"Abcb4",0
"Abcb6",-0.3
"Abcb7",0.4
"Abcb8",-0.2
"Abcb9",0.1
"Abcc1",0
"Abcc10",0
"Abcc2",0.5
"Abcc3",0.4
"Abcc4",0.6
"Abcc5",0.3
"Abcc6",-0.1
"Abcc8",0.1
"Abcc9",0.1
"Abcd1",0
"Abcd2",0.7
"Abcd3",0
"Abcd4",0.1
"Abce1",0.1
"Abcf1",0.1
"Abcf2",0.1
"Abcf3",0.2
"Abcg1",-0.3
"Abcg2",0.2
"Abcg3",0.1
"Abcg4",-0.4
"Abcg8",-0.1
"Abhd10",-0.2
"Abhd11",0
"Abhd12",0
"Abhd12b",-0.1
"Abhd13",0
"Abhd14a",-0.1
"Abhd14b",-0.2
"Abhd15",0
"Abhd16a",0.1
"Abhd17a",0.1
"Abhd17b",0
"Abhd17c",-0.2
"Abhd18",-0.1
"Abhd2",0.7
"Abhd3",0.2
"Abhd4",-0.3
"Abhd5",0
"Abhd6",0
"Abhd8",-0.5
"Abi1",-0.1
"Abi2",-0.1
"Abi3",0
"Abi3bp",0
"Abl1",0
"Abl2",0
"Ablim1",0.2
"Ablim2",-0.1
"Ablim3",0.6
"Abr",-0.1
"Abra",0.9
"Abracl",-0.1
"Abt1",0.2
"Abtb1",-0.1
"Abtb2",0.1
"AC139131.1",-0.3
"Acaa1a",0
"Acaa1b",-0.2
"Acaa2",0.8
"Acaca",-0.1
"Acacb",0
"Acad10",0
"Acad11",-0.1
"Acad12",-0.1
"Acad8",0.1
"Acad9",0.3
"Acadl",0.4
"Acadm",0
"Acads",-0.2
"Acadsb",-0.1
"Acadvl",-0.1
"Acan",5.5
"Acap2",0.2
"Acap3",0.3
"Acat1",0
"Acat2",0
"Acat3",0
"Acbd3",0.2
"Acbd4",-0.1
"Acbd5",0
"Acbd6",0.3
"Accs",-0.3
"Acd",-0.1
"Ace",0.4
"Ace2",-0.1
"Acer1",0.2
"Acer2",0
"Acer3",0
"Ache",0
"Acin1",0.1
"Ackr1",-0.1
"Ackr3",0.2
"Ackr4",-0.5
"Acly",-0.3
"Acmsd",0.7
"Acnat1",0
"Aco1",0
"Aco2",0.7
"Acot1",0.9
"Acot10",0.1
"Acot11",0.4
"Acot12",0.2
"Acot13",0.1
"Acot2",0.6
"Acot3",0.1
"Acot4",-0.1
"Acot5",0
"Acot6",-0.2
"Acot7",-0.2
"Acot8",-0.2
"Acot9",0.2
"Acox1",0
"Acox3",-0.1
"Acp1",0
"Acp2",0
"Acp6",0.4
"Acp7",0
"Acr",0
"Acrbp",-0.2
"Acsbg1",0.5
"Acsbg2",0
"Acsf2",0.3
"Acsf3",-0.2
"Acsl1",-0.1
"Acsl3",0
"Acsl4",0.3
"Acsl5",0.2
"Acsl6",0.1
"Acsm2",0.1
"Acsm4",0.1
"Acss1",0.5
"Acss2",0
"Acss3",0
"Acta1",-0.2
"Acta2",NA
"Actb",0.1
"Actg1",0.5
"Actl10",-0.7
"Actl6a",0.2
"Actl6b",0
"Actl7a",0.1
"Actl7b",0.2
"Actl9",-0.2
"Actn1",-0.2
"Actn2",-0.3
"Actn3",-0.2
"Actn4",0.1
"Actr10",-0.6
"Actr1a",0
"Actr1b",0.3
"Actr2",-0.2
"Actr3",0.3
"Actr3b",-0.1
"Actr5",-0.3
"Actr6",-0.2
"Actr8",0.2
"Actrt3",-0.1
"Acvr1",0.1
"Acvr1b",-0.1
"Acvr1c",-0.1
"Acvr2a",0.1
"Acvr2b",-0.2
"Acvrl1",0.1
"Acy1",0
"Acy3",0.4
"Acyp1",-0.5
"Acyp2",-0.5
"Ada",0.2
"Adal",0.3
"Adam10",-0.1
"Adam11",0
"Adam12",0
"Adam15",-0.3
"Adam17",0
"Adam18",-0.1
"Adam19",0.1
"Adam1a",-0.3
"Adam1b",-0.2
"Adam21",0
"Adam22",0
"Adam23",-0.1
"Adam26b",0.3
"Adam28",0.2
"Adam4",0.2
"Adam8",-0.1
"Adam9",0.1
"Adamts1",7.3
"Adamts10",0.1
"Adamts13",-0.1
"Adamts14",0.1
"Adamts15",0.3
"Adamts17",-0.1
"Adamts18",0.1
"Adamts19",-0.1
"Adamts2",-0.1
"Adamts20",0.5
"Adamts3",-0.1
"Adamts4",1.2
"Adamts5",0.2
"Adamts6",0.2
"Adamts8",0.3
"Adamts9",0.7
"Adamtsl2",-0.5
"Adamtsl3",0.1
"Adamtsl4",0.3
"Adamtsl5",-0.1
"Adap1",0.1
"Adap2",-0.1
"Adar",0.3
"Adarb1",0
"Adarb2",0.2
"Adat1",-0.1
"Adat2",-0.4
"Adat3",-0.4
"Adck1",0.8
"Adck2",0
"Adck5",-0.4
"Adcy1",0.2
"Adcy10",-0.1
"Adcy2",0.6
"Adcy3",0.1
"Adcy4",0.2
"Adcy5",-0.6
"Adcy6",-0.5
"Adcy7",-0.2
"Adcy8",0.4
"Adcy9",0.5
"Adcyap1r1",0.2
"Add1",-0.1
"Add2",0.1
"Add3",0.1
"Adgra1",2.5
"Adgra2",0.8
"Adgra3",0.3
"Adgrb1",0.1
"Adgrb2",0.1
"Adgrb3",0
"Adgrd1",-0.3
"Adgre1",0
"Adgre5",-0.3
"Adgrf2",0.5
"Adgrf4",0.1
"Adgrf5",1.4
"Adgrg1",0.2
"Adgrg2",0
"Adgrg3",0.1
"Adgrg4",0.2
"Adgrg6",0
"Adgrl1",0
"Adgrl2",-0.1
"Adgrl3",0.1
"Adgrl4",1
"Adgrv1",0
"Adh5",-0.1
"Adhfe1",0
"Adi1",-0.2
"Adipor1",0.3
"Adipor2",1.3
"Adk",0
"Adm",0.1
"Adnp",0.4
"Adnp2",0.9
"Ado",-0.2
"Adora1",0.1
"Adora2a",-0.1
"Adora2b",0.3
"Adora3",-0.1
"Adpgk",0
"Adprh",-0.3
"Adprhl2",0.1
"Adprm",0
"Adra1a",0.1
"Adra1b",-0.1
"Adra1d",0.1
"Adra2a",0.3
"Adra2b",0.5
"Adra2c",-0.2
"Adrb1",1.5
"Adrb2",0
"Adrb3",0
"Adrbk1",0
"Adrbk2",0.2
"Adrm1",0.4
"Adsl",-0.2
"Adss",-0.2
"Adssl1",0
"Adtrp",-0.1
"Aebp1",0.1
"Aebp2",0
"Aen",0.3
"Aes",-0.4
"AF366264",-0.2
"AF529169",0.2
"Afap1",0.7
"Afap1l1",0
"Afap1l2",0.3
"Aff1",0.6
"Aff2",-0.1
"Aff3",0
"Aff4",0.7
"Afg3l1",0.1
"Afg3l2",0.1
"Afmid",0
"Aftph",0.1
"Aga",0
"Agap1",0.1
"Agap2",0.1
"Agap3",-0.1
"Agbl1",0.1
"Agbl2",0.2
"Agbl3",-0.1
"Agbl4",-0.1
"Agbl5",-0.3
"Ager",-0.1
"Agfg1",0.1
"Agfg2",-0.2
"Aggf1",-0.5
"Agk",0
"Agl",0.1
"Agmat",-0.2
"Agmo",-0.1
"Ago1",-0.1
"Ago2",0.4
"Ago3",0.1
"Ago4",-0.1
"Agpat1",-0.1
"Agpat2",0
"Agpat3",0.1
"Agpat4",0.5
"Agpat5",0.2
"Agpat9",0
"Agps",0
"Agrn",0.1
"Agrp",-0.5
"Agt",0
"Agtpbp1",-0.1
"Agtr1a",0.1
"Agtr1b",0.1
"Agtr2",0
"Agtrap",0.2
"Ahctf1",0.2
"Ahcy",0.2
"Ahcyl1",0.5
"Ahcyl2",0.1
"Ahdc1",-0.6
"Ahi1",-0.1
"Ahnak",0.8
"Ahr",2
"Ahrr",0
"Ahsa1",0
"Ahsa2",-0.1
"AI314180",0.1
"AI413582",0.1
"AI429214",-0.2
"AI464131",0.5
"AI467606",-0.1
"AI593442",-0.3
"AI597479",-0.1
"AI606181",0.1
"AI607873",0.1
"AI837181",-0.4
"AI846148",0.6
"AI854703",-0.6
"AI987944",-0.2
"Aicda",-0.2
"Aida",0.1
"Aif1",-0.1
"Aif1l",0.5
"Aifm1",0.1
"Aifm2",-0.1
"Aifm3",-0.4
"Aig1",0
"Aim1",0
"Aim1l",0.1
"Aim2",-0.1
"Aimp1",0
"Aimp2",-0.4
"Aip",-0.4
"Aipl1",0
"Aire",-0.1
"Ajap1",0.2
"Ajuba",-0.1
"AK010878",0
"Ak1",0
"AK157302",-0.1
"Ak2",0.3
"Ak3",-0.3
"Ak4",-0.2
"Ak5",-0.2
"Ak6",0
"Ak7",-0.4
"Ak8",-0.8
"Ak9",-0.5
"Akain1",0
"Akap1",0
"Akap10",-0.1
"Akap11",0.1
"Akap12",1.3
"Akap13",0.2
"Akap14",-0.2
"Akap17b",0.2
"Akap2",0.3
"Akap5",0
"Akap6",0.1
"Akap7",-0.2
"Akap8",-0.8
"Akap8l",-0.2
"Akap9",0.5
"Akip1",0.1
"Akirin1",1.2
"Akirin2",-0.2
"Akna",0.1
"Aknad1",-0.2
"Akr1a1",-0.2
"Akr1b10",-0.1
"Akr1b3",-0.6
"Akr1c14",0.1
"Akr1c19",-0.1
"Akr1d1",-0.1
"Akr1e1",0.1
"Akr7a5",-0.2
"Akt1",0
"Akt1s1",0
"Akt2",0.1
"Akt3",0
"Aktip",0.1
"Alad",-0.1
"Alas1",-0.1
"Alas2",0.1
"Alcam",0.1
"Aldh16a1",0.1
"Aldh18a1",0
"Aldh1a1",0.7
"Aldh1a2",NA
"Aldh1a3",0.4
"Aldh1b1",-0.1
"Aldh1l1",-0.1
"Aldh1l2",0.2
"Aldh2",-0.3
"Aldh3a2",0.1
"Aldh3b1",0.8
"Aldh3b2",0
"Aldh4a1",0.7
"Aldh5a1",-0.7
"Aldh6a1",0.8
"Aldh7a1",0.1
"Aldh8a1",-0.2
"Aldh9a1",0
"Aldoa",0
"Aldoart2",-0.3
"Aldob",0
"Aldoc",0.6
"Alg1",-0.5
"Alg10b",0
"Alg11",-0.9
"Alg12",0.4
"Alg13",0.4
"Alg14",-0.2
"Alg2",0
"Alg3",-0.2
"Alg5",0.2
"Alg6",0
"Alg8",0.4
"Alg9",0.1
"Alk",-0.3
"Alkbh1",0.2
"Alkbh2",-0.2
"Alkbh3",0.3
"Alkbh4",-0.1
"Alkbh5",-0.4
"Alkbh6",0
"Alkbh7",0.4
"Alkbh8",0.2
"Allc",-0.1
"Alms1",0.4
"Alox12",-0.3
"Alox12b",-0.3
"Alox15",0.1
"Alox5ap",0
"Alox8",-0.5
"Aloxe3",0.1
"Alpk1",0.1
"Alpk3",0.2
"Alpl",-0.1
"Alppl2",0
"Als2",-0.1
"Als2cl",0.1
"Alx4",0.1
"Alyref",0
"Alyref2",0.5
"Amacr",-0.1
"Ambra1",0.2
"Amd1",-0.2
"Amd2",-0.6
"Amdhd2",-0.1
"Amer1",-0.2
"Amer2",0.5
"Amer3",-1.2
"Amfr",0.1
"Amh",0
"Amhr2",0
"Amigo1",-0.3
"Amigo2",4.3
"Amigo3",-0.3
"Ammecr1",-0.2
"Ammecr1l",-0.2
"Amn",-0.2
"Amn1",0
"Amot",0.1
"Amotl1",0.2
"Amotl2",0.1
"Ampd2",-0.1
"Ampd3",-0.1
"Amph",0.2
"Amt",-0.2
"Amy1",-0.2
"Amy2a2",0
"Amy2a3",0
"Amy2a4",0
"Amy2a5",-0.1
"Amz1",0
"Amz2",-0.7
"Anapc1",0.1
"Anapc10",-0.1
"Anapc11",-0.1
"Anapc13",-0.3
"Anapc15",-0.1
"Anapc16",0
"Anapc2",-0.3
"Anapc4",0
"Anapc5",0
"Anapc7",0.1
"Ang",-0.1
"Angel1",0.1
"Angel2",0.2
"Angpt1",0.4
"Angpt2",0.3
"Angptl1",-0.1
"Angptl2",0.1
"Angptl4",0.2
"Angptl6",0
"Angptl7",-0.3
"Angptl8",-0.3
"Ank",0.1
"Ank1",-0.1
"Ank2",-0.1
"Ank3",0.1
"Ankdd1a",0.2
"Ankdd1b",0
"Ankef1",0
"Ankfy1",0
"Ankhd1",0.1
"Ankib1",0.6
"Ankle1",-0.6
"Ankle2",0
"Ankmy1",0
"Ankmy2",-0.4
"Ankra2",0
"Ankrd10",-0.4
"Ankrd11",0.1
"Ankrd12",-0.9
"Ankrd13a",1.2
"Ankrd13b",-0.1
"Ankrd13c",0.7
"Ankrd13d",-0.1
"Ankrd16",0
"Ankrd17",-0.1
"Ankrd2",-0.1
"Ankrd23",-0.3
"Ankrd24",-0.2
"Ankrd26",0
"Ankrd27",-0.5
"Ankrd28",4.6
"Ankrd29",0.3
"Ankrd31",-0.2
"Ankrd33b",1.6
"Ankrd34a",-1
"Ankrd34b",0
"Ankrd34c",0.1
"Ankrd35",0.3
"Ankrd37",0.7
"Ankrd39",-0.5
"Ankrd40",-0.2
"Ankrd42",0.1
"Ankrd44",-0.3
"Ankrd45",-0.1
"Ankrd46",-0.9
"Ankrd49",0
"Ankrd50",0.3
"Ankrd52",-0.3
"Ankrd53",-0.2
"Ankrd54",0
"Ankrd55",-0.3
"Ankrd6",-0.1
"Ankrd61",-0.2
"Ankrd63",-0.1
"Ankrd9",0.1
"Anks1",-0.1
"Anks1b",0
"Anks3",0
"Anks4b",0
"Anks6",-0.1
"Ankub1",-0.1
"Ankzf1",-0.9
"Anln",0.3
"Ano1",-0.1
"Ano10",0.2
"Ano2",-0.1
"Ano3",0
"Ano4",0
"Ano5",-0.2
"Ano6",0.5
"Ano8",-0.3
"Anp32a",-0.3
"Anp32b",-0.2
"Anp32e",0.1
"Anpep",-0.1
"Antxr1",-0.1
"Antxr2",-0.4
"Anxa1",0
"Anxa11",-0.4
"Anxa2",0.1
"Anxa3",0.2
"Anxa4",-0.1
"Anxa5",0.1
"Anxa6",0
"Anxa7",-0.1
"Anxa9",-0.1
"Aoah",-0.2
"Aoc2",0.2
"Aoc3",0.3
"Aox1",1.1
"Aox3",-0.1
"Aox4",0
"Ap1ar",-0.6
"Ap1b1",-0.3
"Ap1g1",0.2
"Ap1g2",-0.2
"Ap1m1",-0.1
"Ap1m2",0.1
"Ap1s1",-0.3
"Ap1s2",0.5
"Ap1s3",0.2
"Ap2a1",0
"Ap2a2",0
"Ap2b1",0.2
"Ap2m1",0
"Ap2s1",-0.3
"Ap3b1",-0.1
"Ap3b2",-0.2
"Ap3d1",0.3
"Ap3m1",-0.1
"Ap3m2",-0.1
"Ap3s1",-0.4
"Ap3s2",-0.1
"Ap4b1",-0.1
"Ap4e1",0
"Ap4m1",0.1
"Ap4s1",-0.4
"Ap5b1",0.4
"Ap5m1",-1.1
"Ap5s1",-0.1
"Ap5z1",-0.2
"Apaf1",0.9
"Apba1",0
"Apba2",0.1
"Apba3",0
"Apbb1",-0.2
"Apbb1ip",0
"Apbb2",0.2
"Apc",0.4
"Apc2",-0.2
"Apcdd1",-0.1
"Apeh",-0.2
"Apex1",-0.2
"Apex2",0.2
"Aph1a",-0.4
"Aph1b",-0.5
"Aph1c",0.2
"Api5",0.3
"Apip",0.2
"Apitd1",0
"Aplf",0.3
"Apln",-0.5
"Aplp1",0
"Aplp2",0.5
"Apmap",0.2
"Apoa1bp",0.3
"Apobec1",0
"Apobec3",0
"Apobec4",0.2
"Apod",1.2
"Apoe",0.4
"Apof",0
"Apol10b",0.1
"Apol6",-0.2
"Apol7b",0.4
"Apol8",1
"Apold1",2.8
"Apom",0.1
"Apon",-0.1
"Apoo",-0.7
"Apoo-ps",NA
"Apool",-0.2
"Apopt1",-0.3
"App",0.1
"Appbp2",0.2
"Appl1",0
"Appl2",0
"Aprt",0
"Aptx",0.1
"Aqp1",-0.1
"Aqp11",-0.2
"Aqp12",0.4
"Aqp3",-0.3
"Aqp4",0.6
"Aqp7",-0.4
"Aqp9",0.1
"Aqr",-0.1
"Ar",0.2
"Araf",-0.3
"Arap1",0.1
"Arap2",0.2
"Arap3",0.3
"Arc",9.9
"Arcn1",0.6
"Areg",1.3
"Arel1",0.1
"Arf1",0
"Arf2",0.2
"Arf3",-0.4
"Arf4",0
"Arf5",-0.1
"Arf6",0.9
"Arfgap1",0.1
"Arfgap2",0
"Arfgap3",0.1
"Arfgef1",0.4
"Arfgef2",-0.1
"Arfgef3",0.2
"Arfip1",0
"Arfip2",0
"Arfrp1",0
"Arg1",-0.1
"Arg2",0
"Arglu1",-0.2
"Arhgap1",0.1
"Arhgap10",0.7
"Arhgap11a",0.2
"Arhgap12",0.1
"Arhgap15",-0.2
"Arhgap17",-0.1
"Arhgap18",0
"Arhgap19",0
"Arhgap20",1
"Arhgap21",0.3
"Arhgap22",0
"Arhgap23",0.1
"Arhgap24",-0.1
"Arhgap25",0
"Arhgap26",0.2
"Arhgap27",-0.3
"Arhgap29",0
"Arhgap30",-0.6
"Arhgap31",0.3
"Arhgap32",0.2
"Arhgap33",-0.1
